date,result,game_time,end_time,num_moves,color,won_by,weekday,day,castled_on,opp_castled_on,castled,opp_castled,time_used,opp_time_used,start_time,opp_num_moves,avg_time,opp_avg_time,max_move,opp_max_move,post_elo,opp_post_elo,elo_delta,elo,opp_elo,diff,day_game_num
2018-10-21,0.0,300.0,9.0,38.0,1,8,6,21,8,15,1,1,32.60000000000002,58.80000000000001,9.0,38.0,0.8578947368421058,1.547368421052632,31.299999999999955,34.099999999999966,957,1004,-7.0,964.0,1011.0,-47,1
2018-10-21,0.0,600.0,12.0,52.0,1,8,6,21,11,16,1,1,374.6,440.8,11.0,51.0,7.203846153846154,8.64313725490196,45.10000000000002,44.5,949,969,-8.0,957.0,977.0,-20,2
2018-10-21,0.0,600.0,19.0,70.0,0,8,6,21,26,16,0,1,315.2,516.5,18.0,70.0,4.502857142857143,7.378571428571429,23.0,66.60000000000002,940,917,-9.0,949.0,926.0,23,3
2018-10-22,0.0,600.0,17.0,20.0,1,8,0,22,8,10,1,1,163.0,134.0,17.0,19.0,8.15,7.052631578947368,30.5,39.80000000000001,932,936,-8.0,940.0,944.0,-4,1
2018-10-22,0.0,600.0,19.0,22.0,0,8,0,22,0,0,-1,-1,301.8,134.89999999999998,19.0,23.0,13.718181818181819,5.865217391304347,46.69999999999999,18.300000000000068,925,966,-7.0,932.0,973.0,-41,2
2018-10-22,1.0,600.0,19.0,40.0,0,7,0,22,20,21,1,1,537.8,598.7,19.0,40.0,13.444999999999999,14.967500000000001,64.30000000000001,79.19999999999999,933,898,8.0,925.0,890.0,35,3
2018-10-23,1.0,600.0,9.0,33.0,0,6,1,23,10,11,1,1,245.7,600.0,8.0,34.0,7.445454545454545,17.647058823529413,17.30000000000001,55.69999999999999,941,914,8.0,933.0,906.0,27,1
2018-10-23,1.0,600.0,10.0,43.0,1,8,1,23,14,0,1,-1,597.0,443.8,9.0,43.0,13.883720930232558,10.32093023255814,71.5,33.60000000000002,948,901,7.0,941.0,894.0,47,2
2018-10-23,0.0,600.0,16.0,58.0,1,6,1,23,0,0,-1,-1,600.0,461.1,16.0,57.0,10.344827586206897,8.089473684210526,27.80000000000001,42.900000000000034,940,960,-8.0,948.0,968.0,-20,3
2018-10-24,0.0,600.0,9.0,62.0,0,8,2,24,11,20,1,1,453.6,507.0,9.0,63.0,7.316129032258065,8.047619047619047,47.80000000000001,30.80000000000001,933,998,-7.0,940.0,1005.0,-65,1
2018-10-24,0.5,600.0,9.0,42.0,0,1,2,24,19,25,1,1,281.8,385.5,9.0,42.0,6.70952380952381,9.178571428571429,29.5,48.5,934,956,1.0,933.0,955.0,-22,2
2018-10-24,0.5,600.0,13.0,45.0,1,3,2,24,16,7,1,1,466.4,200.60000000000002,13.0,45.0,10.364444444444445,4.457777777777778,67.39999999999998,48.10000000000002,933,889,-1.0,934.0,890.0,44,3
2018-10-24,0.0,600.0,14.0,42.0,1,8,2,24,11,24,1,1,418.4,496.6,14.0,42.0,9.961904761904762,11.823809523809524,54.5,75.80000000000001,926,970,-7.0,933.0,977.0,-44,4
2018-10-24,0.0,600.0,15.0,19.0,1,8,2,24,0,6,-1,1,50.700000000000045,122.10000000000002,15.0,18.0,2.6684210526315812,6.783333333333335,5.7000000000000455,21.5,919,959,-7.0,926.0,966.0,-40,5
2018-10-24,0.0,600.0,18.0,10.0,0,8,2,24,0,0,-1,-1,95.60000000000002,73.79999999999995,18.0,11.0,9.560000000000002,6.7090909090909046,20.899999999999977,25.600000000000023,910,900,-9.0,919.0,909.0,10,6
2018-10-24,1.0,600.0,18.0,39.0,1,8,2,24,10,7,1,1,597.0,503.9,18.0,39.0,15.307692307692308,12.92051282051282,61.30000000000007,47.0,918,893,8.0,910.0,885.0,25,7
2018-10-24,1.0,600.0,19.0,27.0,0,6,2,24,0,6,-1,1,232.89999999999998,600.0,19.0,27.0,8.625925925925925,22.22222222222222,35.10000000000002,41.80000000000001,926,908,8.0,918.0,900.0,18,8
2018-10-25,1.0,600.0,8.0,29.0,0,7,3,25,6,8,1,1,142.5,178.60000000000002,8.0,30.0,4.913793103448276,5.953333333333334,13.100000000000023,31.700000000000045,934,937,8.0,926.0,929.0,-3,1
2018-10-25,1.0,600.0,9.0,14.0,1,8,3,25,13,0,1,-1,360.8,341.9,9.0,14.0,25.771428571428572,24.42142857142857,301.3,300.3,941,880,7.0,934.0,873.0,61,2
2018-10-25,1.0,300.0,9.0,34.0,0,7,3,25,11,0,1,-1,38.19999999999999,92.80000000000001,9.0,34.0,1.1235294117647054,2.729411764705883,31.399999999999977,80.80000000000001,949,917,8.0,941.0,909.0,32,3
2018-10-25,1.0,600.0,13.0,23.0,0,7,3,25,19,18,0,1,214.39999999999998,290.0,13.0,24.0,9.321739130434782,12.083333333333334,28.100000000000023,42.30000000000007,958,969,9.0,949.0,960.0,-11,4
2018-10-25,1.0,600.0,14.0,46.0,0,7,3,25,10,11,1,1,458.2,389.5,14.0,46.0,9.960869565217392,8.467391304347826,42.10000000000002,46.60000000000002,964,842,6.0,958.0,836.0,122,5
2018-10-26,0.0,600.0,16.0,22.0,1,8,4,26,9,0,1,-1,117.30000000000001,177.10000000000002,16.0,21.0,5.331818181818182,8.433333333333334,18.799999999999955,32.0,954,902,-10.0,964.0,912.0,52,1
2018-10-26,1.0,600.0,16.0,50.0,1,7,4,26,14,10,0,1,493.6,597.2,16.0,49.0,9.872,12.187755102040818,300.1,300.1,963,972,9.0,954.0,963.0,-9,2
2018-10-26,0.0,300.0,17.0,32.0,0,6,4,26,8,13,1,0,300.0,0.0,17.0,32.0,9.375,0.0,54.10000000000002,87.10000000000002,954,919,-9.0,963.0,928.0,35,3
2018-10-26,0.0,600.0,19.0,26.0,1,8,4,26,12,10,1,1,166.10000000000002,396.2,19.0,26.0,6.38846153846154,15.238461538461538,35.80000000000001,72.39999999999998,946,952,-8.0,954.0,960.0,-6,4
2018-10-27,0.0,600.0,0.0,49.0,1,8,5,27,18,0,1,-1,593.8,538.1,23.0,49.0,12.118367346938774,10.981632653061226,90.5,47.0,938,945,-8.0,946.0,953.0,-7,1
2018-10-27,1.0,600.0,11.0,28.0,0,6,5,27,9,11,1,0,250.7,600.0,11.0,28.0,8.953571428571427,21.428571428571427,47.60000000000002,20.0,946,921,8.0,938.0,913.0,25,2
2018-10-27,1.0,600.0,11.0,56.0,0,7,5,27,9,10,1,1,438.8,295.4,11.0,57.0,7.835714285714286,5.182456140350877,66.69999999999999,27.900000000000034,953,914,7.0,946.0,907.0,39,3
2018-10-27,0.0,600.0,15.0,53.0,0,8,5,27,6,9,1,1,454.9,394.6,15.0,53.0,8.583018867924528,7.445283018867925,54.10000000000002,44.60000000000002,947,1042,-6.0,953.0,1048.0,-95,4
2018-10-28,1.0,600.0,10.0,16.0,1,7,6,28,0,0,-1,-1,87.0,167.2,9.0,15.0,5.4375,11.146666666666667,18.100000000000023,40.30000000000001,956,969,9.0,947.0,960.0,-13,1
2018-10-28,0.0,600.0,16.0,31.0,0,8,6,28,7,5,1,1,322.6,326.7,16.0,31.0,10.406451612903227,10.538709677419355,36.10000000000002,47.80000000000001,947,917,-9.0,956.0,926.0,30,2
2018-10-28,1.0,600.0,16.0,23.0,0,8,6,28,11,0,0,-1,305.9,257.1,16.0,24.0,13.299999999999999,10.7125,54.900000000000034,49.799999999999955,956,975,9.0,947.0,966.0,-19,3
2018-10-28,1.0,600.0,17.0,54.0,1,7,6,28,16,9,1,1,493.4,338.9,16.0,54.0,9.137037037037036,6.275925925925925,54.10000000000002,21.69999999999999,965,989,9.0,956.0,980.0,-24,4
2018-10-28,0.0,600.0,20.0,43.0,1,8,6,28,8,8,1,1,333.5,224.0,20.0,42.0,7.755813953488372,5.333333333333333,32.0,40.0,958,1011,-7.0,965.0,1018.0,-53,5
2018-10-29,0.5,600.0,9.0,26.0,0,3,0,29,10,23,1,1,186.8,192.60000000000002,9.0,26.0,7.184615384615385,7.407692307692309,23.900000000000034,31.700000000000045,959,997,1.0,958.0,996.0,-38,1
2018-10-29,1.0,600.0,9.0,65.0,0,7,0,29,0,19,-1,1,598.6,593.7,9.0,66.0,9.20923076923077,8.995454545454546,40.60000000000002,54.200000000000045,966,902,7.0,959.0,895.0,64,2
2018-10-29,1.0,600.0,11.0,54.0,1,6,0,29,12,0,1,-1,548.9,600.0,11.0,53.0,10.164814814814815,11.320754716981131,60.5,61.39999999999998,973,927,7.0,966.0,920.0,46,3
2018-10-29,0.0,600.0,12.0,44.0,0,6,0,29,13,11,0,1,600.0,444.2,11.0,44.0,13.636363636363637,10.095454545454546,300.9,300.1,964,959,-9.0,973.0,968.0,5,4
2018-10-29,0.0,300.0,13.0,86.0,1,8,0,29,4,17,1,1,299.9,298.9,12.0,85.0,3.487209302325581,3.516470588235294,58.599999999999966,36.80000000000001,956,993,-8.0,964.0,1001.0,-37,5
2018-10-29,0.5,600.0,18.0,18.0,0,4,0,29,16,10,0,1,489.0,440.2,18.0,19.0,27.166666666666668,23.16842105263158,300.7,300.1,956,953,0.0,956.0,953.0,3,6
2018-10-30,1.0,300.0,9.0,43.0,1,7,1,30,15,10,1,1,31.30000000000001,222.2,9.0,42.0,0.7279069767441864,5.29047619047619,33.90000000000009,68.10000000000002,965,981,9.0,956.0,972.0,-16,1
2018-10-30,1.0,600.0,11.0,31.0,1,7,1,30,16,13,1,0,448.9,368.9,10.0,30.0,14.480645161290322,12.296666666666665,42.89999999999998,54.69999999999999,973,937,8.0,965.0,929.0,36,2
2018-10-30,1.0,600.0,16.0,23.0,0,7,1,30,16,17,1,1,237.7,174.0,16.0,23.0,10.334782608695651,7.565217391304348,24.19999999999999,34.49999999999994,979,895,6.0,973.0,889.0,84,3
2018-10-30,1.0,600.0,18.0,30.0,0,7,1,30,0,11,-1,1,171.10000000000002,242.0,18.0,30.0,5.703333333333334,8.066666666666666,20.600000000000023,32.5,986,942,7.0,979.0,935.0,44,4
2018-10-30,1.0,600.0,18.0,39.0,1,7,1,30,9,9,1,1,318.5,287.4,18.0,38.0,8.166666666666666,7.563157894736841,27.30000000000001,32.0,994,818,8.0,986.0,810.0,176,5
2018-10-31,1.0,600.0,10.0,18.0,1,7,2,31,8,12,1,1,356.3,373.2,10.0,18.0,19.794444444444444,20.733333333333334,300.1,300.6,1001,944,7.0,994.0,937.0,57,1
2018-10-31,1.0,300.0,11.0,8.0,0,7,2,31,0,0,-1,-1,0.0,0.0,11.0,9.0,0.0,0.0,259.4,245.5,1009,1001,8.0,1001.0,993.0,8,2
2018-11-01,1.0,600.0,8.0,65.0,1,7,3,1,7,10,1,1,597.5,594.6,8.0,65.0,9.192307692307692,9.147692307692308,53.10000000000002,52.400000000000034,1016,975,7.0,1009.0,968.0,41,1
2018-11-01,0.0,600.0,16.0,43.0,1,6,3,1,18,18,1,1,600.0,359.7,16.0,42.0,13.953488372093023,8.564285714285713,38.60000000000002,25.600000000000023,1008,1012,-8.0,1016.0,1020.0,-4,2
2018-11-01,1.0,600.0,18.0,36.0,1,8,3,1,22,0,1,-1,303.5,399.0,18.0,35.0,8.430555555555555,11.4,26.299999999999955,47.80000000000001,1017,1040,9.0,1008.0,1031.0,-23,3
2018-11-02,0.0,600.0,17.0,77.0,0,8,4,2,14,13,1,1,502.6,392.0,16.0,78.0,6.527272727272727,5.0256410256410255,46.099999999999966,40.900000000000034,1007,946,-10.0,1017.0,956.0,61,1
2018-11-02,0.0,600.0,17.0,39.0,0,8,4,2,9,12,0,1,597.7,467.9,17.0,40.0,15.325641025641026,11.6975,151.60000000000002,49.19999999999999,998,965,-9.0,1007.0,974.0,33,2
2018-11-02,1.0,600.0,19.0,150.0,1,8,4,2,10,20,1,1,367.6,596.7,19.0,149.0,2.4506666666666668,4.004697986577182,15.0,31.0,1006,1007,8.0,998.0,999.0,-1,3
2018-11-02,0.0,600.0,20.0,62.0,0,6,4,2,20,15,1,1,600.0,478.4,20.0,62.0,9.67741935483871,7.716129032258064,43.19999999999999,49.80000000000001,998,998,-8.0,1006.0,1006.0,0,4
2018-11-03,1.0,600.0,8.0,37.0,0,8,5,3,13,5,1,1,288.4,334.3,8.0,37.0,7.794594594594594,9.035135135135135,28.900000000000034,39.299999999999955,1006,975,8.0,998.0,967.0,31,1
2018-11-03,1.0,600.0,10.0,48.0,0,8,5,3,15,11,1,1,277.6,380.4,10.0,48.0,5.783333333333334,7.925,23.399999999999977,39.400000000000034,1014,998,8.0,1006.0,990.0,16,2
2018-11-03,0.0,600.0,17.0,52.0,1,8,5,3,6,12,1,0,482.3,392.7,17.0,51.0,9.275,7.7,52.39999999999998,23.299999999999955,1005,975,-9.0,1014.0,984.0,30,3
2018-11-03,1.0,600.0,18.0,55.0,1,7,5,3,17,17,1,1,300.9,223.39999999999998,18.0,55.0,5.470909090909091,4.0618181818181816,33.099999999999966,55.99999999999994,1011,904,6.0,1005.0,898.0,107,4
2018-11-04,1.0,600.0,10.0,14.0,1,7,6,4,0,8,-1,1,370.4,365.6,9.0,14.0,26.457142857142856,26.114285714285717,300.1,300.1,1020,1038,9.0,1011.0,1029.0,-18,1
2018-11-04,0.0,300.0,14.0,81.0,1,8,6,4,12,12,1,1,299.4,286.1,14.0,81.0,3.696296296296296,3.532098765432099,22.099999999999994,14.799999999999983,1013,1066,-7.0,1020.0,1073.0,-53,2
2018-11-05,0.0,300.0,9.0,18.0,1,6,0,5,4,0,1,-1,300.0,52.5,8.0,17.0,16.666666666666668,3.088235294117647,15.400000000000006,12.199999999999989,1006,1061,-7.0,1013.0,1068.0,-55,1
2018-11-05,0.0,300.0,9.0,41.0,0,8,0,5,0,0,-1,-1,215.1,191.2,9.0,42.0,5.246341463414634,4.552380952380952,39.5,16.599999999999994,999,1061,-7.0,1006.0,1068.0,-62,2
2018-11-05,0.0,300.0,9.0,30.0,0,8,0,5,9,14,1,1,0.0,28.80000000000001,9.0,31.0,0.0,0.9290322580645165,50.60000000000002,35.10000000000002,992,1040,-7.0,999.0,1047.0,-48,3
2018-11-06,0.0,600.0,8.0,38.0,0,8,1,6,0,11,-1,1,569.7,381.3,7.0,39.0,14.992105263157896,9.776923076923078,74.69999999999999,43.69999999999999,983,970,-9.0,992.0,979.0,13,1
2018-11-06,1.0,600.0,8.0,57.0,1,6,1,6,19,11,0,1,471.0,600.0,8.0,57.0,8.263157894736842,10.526315789473685,36.60000000000002,42.599999999999966,989,905,6.0,983.0,899.0,84,2
2018-11-06,1.0,600.0,15.0,22.0,0,8,1,6,8,8,1,1,324.5,192.0,15.0,23.0,14.75,8.347826086956522,38.80000000000001,42.299999999999955,996,921,7.0,989.0,914.0,75,3
2018-11-06,1.0,600.0,16.0,95.0,1,7,1,6,0,15,-1,0,506.4,513.8,16.0,95.0,5.330526315789474,5.408421052631579,25.100000000000023,46.60000000000002,1003,961,7.0,996.0,954.0,42,4
2018-11-07,0.5,600.0,9.0,14.0,1,1,2,7,12,0,1,-1,70.0,36.0,9.0,13.0,5.0,2.769230769230769,12.0,10.699999999999932,1005,1079,2.0,1003.0,1077.0,-74,1
2018-11-07,1.0,600.0,17.0,29.0,1,7,2,7,13,10,1,1,159.89999999999998,205.89999999999998,17.0,29.0,5.5137931034482754,7.1,25.600000000000023,28.30000000000001,1015,1069,10.0,1005.0,1059.0,-54,2
2018-11-07,1.0,600.0,17.0,42.0,0,8,2,7,7,8,1,1,237.7,147.2,17.0,42.0,5.659523809523809,3.5047619047619043,44.19999999999999,35.89999999999998,1022,963,7.0,1015.0,956.0,59,3
2018-11-08,0.0,600.0,15.0,52.0,1,8,3,8,14,8,1,1,375.8,448.7,14.0,51.0,7.226923076923077,8.798039215686273,35.700000000000045,48.60000000000002,1013,987,-9.0,1022.0,996.0,26,1
2018-11-08,0.0,600.0,15.0,50.0,0,8,3,8,16,7,1,1,489.7,583.5,15.0,50.0,9.794,11.67,300.1,300.1,1005,1005,-8.0,1013.0,1013.0,0,2
2018-11-08,0.0,300.0,21.0,33.0,1,8,3,8,20,12,0,0,0.0,0.0,21.0,33.0,0.0,0.0,103.19999999999999,53.80000000000001,996,983,-9.0,1005.0,992.0,13,3
2018-11-09,1.0,600.0,11.0,25.0,0,5,4,9,10,0,1,-1,227.10000000000002,160.7,11.0,26.0,9.084000000000001,6.18076923076923,35.900000000000034,22.199999999999932,1004,991,8.0,996.0,983.0,13,1
2018-11-10,1.0,600.0,15.0,42.0,0,7,5,10,10,10,1,1,331.8,386.2,15.0,42.0,7.9,9.195238095238095,39.60000000000002,32.5,1013,1020,9.0,1004.0,1011.0,-7,1
2018-11-10,1.0,600.0,16.0,55.0,0,7,5,10,8,8,1,1,573.2,567.1,15.0,55.0,10.421818181818182,10.31090909090909,73.10000000000002,38.69999999999993,1021,1018,8.0,1013.0,1010.0,3,2
2018-11-10,1.0,600.0,18.0,63.0,0,6,5,10,6,0,1,-1,199.2,600.0,18.0,63.0,3.1619047619047618,9.523809523809524,21.200000000000045,12.399999999999977,1028,978,7.0,1021.0,971.0,50,3
2018-11-11,0.5,600.0,9.0,30.0,0,4,6,11,0,17,-1,0,261.1,176.0,9.0,31.0,8.703333333333335,5.67741935483871,28.80000000000001,22.0,1028,1013,0.0,1028.0,1013.0,15,1
2018-11-11,1.0,600.0,14.0,64.0,1,8,6,11,11,19,1,1,426.2,482.9,14.0,64.0,6.659375,7.5453125,40.49999999999994,31.899999999999977,1036,1004,8.0,1028.0,996.0,32,2
2018-11-11,0.0,600.0,20.0,14.0,1,8,6,11,9,5,1,1,118.5,104.60000000000002,20.0,14.0,8.464285714285714,7.471428571428573,21.400000000000034,22.100000000000023,1028,1064,-8.0,1036.0,1072.0,-36,3
2018-11-12,1.0,600.0,9.0,57.0,0,5,0,12,15,18,1,1,325.1,336.9,8.0,57.0,5.703508771929825,5.910526315789474,22.100000000000023,49.19999999999999,1036,1030,8.0,1028.0,1022.0,6,1
2018-11-12,0.0,600.0,9.0,57.0,1,8,0,12,13,10,1,1,391.8,318.2,9.0,56.0,6.873684210526316,5.682142857142857,34.30000000000001,27.0,1028,1053,-8.0,1036.0,1061.0,-25,2
2018-11-12,0.5,600.0,10.0,32.0,1,4,0,12,7,17,1,1,557.9,397.9,10.0,32.0,17.434375,12.434375,113.90000000000003,44.30000000000001,1029,1049,1.0,1028.0,1048.0,-20,3
2018-11-12,0.0,600.0,16.0,19.0,1,8,0,12,0,7,-1,1,161.5,99.80000000000001,16.0,19.0,8.5,5.252631578947369,35.39999999999998,14.600000000000023,1020,994,-9.0,1029.0,1003.0,26,4
2018-11-13,1.0,600.0,8.0,71.0,0,7,1,13,9,0,1,-1,480.6,397.9,7.0,72.0,6.769014084507043,5.526388888888889,35.700000000000045,31.899999999999977,1028,999,8.0,1020.0,991.0,29,1
2018-11-13,0.0,600.0,13.0,35.0,0,8,1,13,0,14,-1,1,142.0,199.7,13.0,36.0,4.057142857142857,5.547222222222222,20.899999999999977,24.799999999999955,1021,1064,-7.0,1028.0,1071.0,-43,2
2018-11-13,0.0,600.0,17.0,71.0,0,8,1,13,14,15,1,1,370.3,400.3,17.0,71.0,5.215492957746479,5.638028169014085,56.700000000000045,42.30000000000001,1015,1098,-6.0,1021.0,1104.0,-83,3
2018-11-13,0.0,600.0,17.0,70.0,1,8,1,13,11,10,1,1,595.0,531.1,17.0,70.0,8.5,7.587142857142857,54.5,49.200000000000045,1006,981,-9.0,1015.0,990.0,25,4
2018-11-14,1.0,600.0,9.0,28.0,0,6,2,14,0,5,-1,1,232.3,600.0,9.0,29.0,8.296428571428573,20.689655172413794,44.5,20.100000000000023,1014,1019,8.0,1006.0,1011.0,-5,1
2018-11-14,0.0,600.0,12.0,56.0,0,8,2,14,14,12,1,1,290.3,597.9,12.0,56.0,5.183928571428572,10.676785714285714,40.5,45.200000000000045,1007,1048,-7.0,1014.0,1055.0,-41,2
2018-11-14,0.0,600.0,12.0,42.0,1,8,2,14,0,0,-1,-1,392.6,252.3,12.0,41.0,9.347619047619048,6.153658536585366,32.69999999999999,30.299999999999955,999,1003,-8.0,1007.0,1011.0,-4,3
2018-11-15,1.0,600.0,7.0,59.0,0,7,3,15,7,16,1,1,342.0,334.9,7.0,60.0,5.796610169491525,5.581666666666666,31.099999999999966,24.80000000000001,1008,1021,9.0,999.0,1012.0,-13,1
2018-11-15,0.5,600.0,9.0,47.0,0,4,3,15,0,5,-1,1,578.5,582.2,9.0,48.0,12.308510638297872,12.129166666666668,37.400000000000034,75.09999999999997,1009,1061,1.0,1008.0,1060.0,-52,2
2018-11-15,1.0,600.0,10.0,48.0,1,6,3,15,9,11,1,1,599.9,600.0,9.0,48.0,12.497916666666667,12.5,54.5,41.5,1017,988,8.0,1009.0,980.0,29,3
2018-11-15,0.0,600.0,15.0,40.0,1,6,3,15,9,13,1,1,600.0,346.1,15.0,40.0,15.0,8.6525,34.400000000000034,47.39999999999998,1008,984,-9.0,1017.0,993.0,24,4
2018-11-15,0.0,600.0,16.0,34.0,1,8,3,15,14,0,1,-1,317.5,421.6,15.0,33.0,9.338235294117647,12.775757575757577,41.099999999999966,59.69999999999999,1000,999,-8.0,1008.0,1007.0,1,5
2018-11-15,1.0,600.0,18.0,30.0,1,7,3,15,0,16,-1,1,376.5,303.0,17.0,29.0,12.55,10.448275862068966,96.39999999999998,29.400000000000034,1008,988,8.0,1000.0,980.0,20,6
2018-11-15,1.0,600.0,19.0,26.0,0,7,3,15,16,0,0,-1,404.1,213.2,19.0,27.0,15.542307692307693,7.8962962962962955,53.19999999999999,27.19999999999999,1014,927,6.0,1008.0,921.0,87,7
2018-11-15,1.0,600.0,21.0,39.0,1,7,3,15,0,11,-1,1,541.1,405.0,21.0,39.0,13.874358974358975,10.384615384615385,37.00000000000006,67.59999999999997,1022,1004,8.0,1014.0,996.0,18,8
2018-11-16,1.0,600.0,9.0,39.0,0,8,4,16,9,14,1,1,346.8,455.3,9.0,39.0,8.892307692307693,11.674358974358976,30.0,66.10000000000002,1033,1155,11.0,1022.0,1144.0,-122,1
2018-11-16,0.0,600.0,12.0,1.0,1,8,4,16,0,0,-1,-1,1.8999999999999773,0.7000000000000455,12.0,1.0,1.8999999999999773,0.7000000000000455,1.8999999999999773,0.7000000000000455,1026,1092,-7.0,1033.0,1099.0,-66,2
2018-11-16,1.0,600.0,12.0,46.0,0,5,4,16,13,14,1,0,462.1,532.0,11.0,46.0,10.045652173913044,11.565217391304348,53.89999999999998,25.30000000000001,1034,1001,8.0,1026.0,993.0,33,3
2018-11-16,1.0,600.0,14.0,40.0,0,8,4,16,0,22,-1,0,348.5,509.9,13.0,40.0,8.7125,12.747499999999999,19.80000000000001,55.30000000000001,1041,997,7.0,1034.0,990.0,44,4
2018-11-16,1.0,600.0,15.0,23.0,0,8,4,16,13,9,0,1,175.0,191.0,15.0,23.0,7.608695652173913,8.304347826086957,17.299999999999955,39.5,1048,1012,7.0,1041.0,1005.0,36,5
2018-11-16,0.0,600.0,18.0,55.0,1,8,4,16,15,11,1,1,277.8,450.8,18.0,55.0,5.050909090909091,8.196363636363637,47.799999999999955,39.80000000000001,1041,1104,-7.0,1048.0,1111.0,-63,6
2018-11-16,1.0,600.0,18.0,34.0,0,8,4,16,18,6,0,1,326.7,243.60000000000002,18.0,34.0,9.608823529411765,7.1647058823529415,30.80000000000001,45.80000000000001,1050,1078,9.0,1041.0,1069.0,-28,7
2018-11-17,0.0,600.0,9.0,43.0,1,8,5,17,6,5,1,1,369.2,268.9,9.0,43.0,8.586046511627906,6.253488372093023,34.0,30.599999999999966,1042,1073,-8.0,1050.0,1081.0,-31,1
2018-11-18,0.0,600.0,15.0,43.0,1,8,6,18,18,17,0,1,316.8,292.3,15.0,43.0,7.367441860465116,6.797674418604651,42.69999999999999,50.0,1035,1090,-7.0,1042.0,1097.0,-55,1
2018-11-18,1.0,600.0,16.0,64.0,0,5,6,18,0,11,-1,1,441.6,328.3,15.0,64.0,6.9,5.1296875,89.0,28.30000000000001,1043,1013,8.0,1035.0,1005.0,30,2
2018-11-18,0.5,600.0,18.0,36.0,1,2,6,18,11,14,1,0,212.0,250.39999999999998,18.0,36.0,5.888888888888889,6.955555555555555,32.799999999999955,29.399999999999977,1041,969,-2.0,1043.0,971.0,72,3
2018-11-19,0.0,600.0,8.0,68.0,1,8,0,19,5,5,1,1,312.6,458.7,7.0,67.0,4.597058823529412,6.8462686567164175,32.299999999999955,62.80000000000001,1034,1092,-7.0,1041.0,1099.0,-58,1
2018-11-19,0.5,600.0,8.0,77.0,1,4,0,19,24,13,0,0,595.3,589.2,7.0,76.0,7.731168831168831,7.752631578947369,300.1,300.1,1033,991,-1.0,1034.0,992.0,42,2
2018-11-19,0.5,300.0,10.0,24.0,0,4,0,19,9,14,1,0,0.0,0.0,10.0,24.0,0.0,0.0,101.30000000000001,114.69999999999999,1034,1072,1.0,1033.0,1071.0,-38,3
2018-11-19,1.0,600.0,16.0,26.0,0,8,0,19,11,8,1,1,180.5,167.5,16.0,26.0,6.9423076923076925,6.4423076923076925,25.5,59.599999999999966,1043,1070,9.0,1034.0,1061.0,-27,4
2018-11-19,1.0,600.0,16.0,57.0,0,8,0,19,0,16,-1,0,550.3,537.9,16.0,58.0,9.65438596491228,9.274137931034483,300.3,300.1,1051,1030,8.0,1043.0,1022.0,21,5
2018-11-20,1.0,300.0,7.0,62.0,1,7,1,20,10,10,1,1,212.4,299.6,7.0,61.0,3.425806451612903,4.911475409836066,25.899999999999977,55.69999999999999,1060,1090,9.0,1051.0,1081.0,-30,1
2018-11-20,0.0,600.0,11.0,38.0,0,6,1,20,5,8,1,1,600.0,262.5,11.0,39.0,15.789473684210526,6.730769230769231,37.19999999999999,23.30000000000001,1052,1061,-8.0,1060.0,1069.0,-9,2
2018-11-20,0.0,600.0,15.0,26.0,0,8,1,20,16,9,0,1,369.8,291.7,15.0,27.0,14.223076923076924,10.803703703703704,41.39999999999998,55.400000000000034,1044,1078,-8.0,1052.0,1086.0,-34,3
2018-11-20,1.0,600.0,15.0,22.0,1,7,1,20,12,0,1,-1,158.7,200.89999999999998,15.0,22.0,7.213636363636363,9.131818181818181,36.0,30.399999999999977,1053,1033,9.0,1044.0,1024.0,20,4
2018-11-20,0.0,600.0,15.0,36.0,1,8,1,20,5,5,1,1,474.7,581.6,15.0,35.0,13.18611111111111,16.61714285714286,300.1,300.1,1047,1162,-6.0,1053.0,1168.0,-115,5
2018-11-20,1.0,300.0,21.0,60.0,1,6,1,20,0,11,-1,1,204.0,300.0,20.0,59.0,3.4,5.084745762711864,12.799999999999983,16.0,1054,974,7.0,1047.0,967.0,80,6
2018-11-21,0.5,300.0,8.0,42.0,0,1,2,21,18,0,1,-1,0.0,0.0,8.0,42.0,0.0,0.0,58.0,122.0,1053,1033,-1.0,1054.0,1034.0,20,1
2018-11-21,0.0,600.0,10.0,5.0,1,8,2,21,0,0,-1,-1,6.2999999999999545,4.2999999999999545,10.0,4.0,1.259999999999991,1.0749999999999886,2.3999999999999773,2.0,1046,1099,-7.0,1053.0,1106.0,-53,2
2018-11-21,1.0,600.0,10.0,40.0,1,7,2,21,7,25,1,1,379.4,394.2,10.0,40.0,9.485,9.855,46.0,30.400000000000034,1054,1019,8.0,1046.0,1011.0,35,3
2018-11-21,0.0,600.0,12.0,52.0,1,8,2,21,15,18,1,1,562.9,510.1,11.0,51.0,10.825,10.001960784313725,54.19999999999999,52.80000000000001,1046,1068,-8.0,1054.0,1076.0,-22,4
2018-11-21,0.0,600.0,12.0,35.0,0,8,2,21,7,5,1,1,567.8,478.7,12.0,36.0,16.22285714285714,13.297222222222222,307.3,300.2,1039,1082,-7.0,1046.0,1089.0,-43,5
2018-11-21,0.0,300.0,15.0,30.0,0,8,2,21,0,0,-1,-1,163.3,142.5,15.0,31.0,5.443333333333333,4.596774193548387,20.400000000000006,19.0,1033,1114,-6.0,1039.0,1120.0,-81,6
