date,day,weekday,start_time,game_time,color,elo,opp_elo,diff,result,won_by,num_moves,castled,opp_castled,castled_on,opp_castled_on,time_used,opp_time_used,day_game_num
2017-09-04,4,0,21.0,600.0,1,913.0,837.0,76,0.0,8,44.0,0,1,13,6,279.5,237.7,5
2017-09-04,4,0,21.0,600.0,0,903.0,896.0,7,0.0,8,24.0,1,1,6,10,501.9,528.6,6
2017-09-04,4,0,22.0,180.0,1,894.0,692.0,202,1.0,7,30.0,-1,-1,0,0,179.8,178.9,7
2017-09-04,4,0,22.0,180.0,0,898.0,688.0,210,1.0,6,21.0,0,-1,20,0,51.19999999999999,180.0,8
2017-09-05,5,1,12.0,180.0,1,902.0,1098.0,-196,0.0,8,57.0,-1,1,0,10,138.4,179.6,1
2017-09-05,5,1,14.0,180.0,0,898.0,907.0,-9,0.0,6,60.0,1,1,9,8,180.0,160.7,2
2017-09-05,5,1,14.0,180.0,1,890.0,962.0,-72,0.5,1,35.0,0,1,22,15,170.2,178.5,3
2017-09-05,5,1,15.0,180.0,0,892.0,894.0,-2,0.0,8,30.0,-1,-1,0,0,82.9,92.2,4
2017-09-05,5,1,15.0,300.0,0,884.0,977.0,-93,0.0,8,31.0,1,-1,9,0,243.5,150.8,5
2017-09-05,5,1,15.0,300.0,1,878.0,940.0,-62,0.0,8,32.0,1,-1,16,0,268.5,182.3,6
2017-09-05,5,1,22.0,300.0,1,871.0,820.0,51,1.0,8,43.0,0,-1,20,0,254.3,264.0,7
2017-09-06,6,2,8.0,300.0,0,878.0,900.0,-22,0.0,8,65.0,1,1,12,11,295.6,299.8,1
2017-11-25,25,5,14.0,600.0,1,870.0,939.0,-69,1.0,6,59.0,-1,1,0,19,332.3,600.0,1
2017-12-04,4,0,16.0,600.0,0,882.0,915.0,-33,0.0,6,25.0,1,0,10,10,600.0,277.1,1
2017-12-04,4,0,17.0,600.0,0,872.0,965.0,-93,0.0,8,39.0,0,1,9,9,581.5,470.6,2
2017-12-11,11,0,17.0,600.0,1,864.0,791.0,73,1.0,6,32.0,1,1,5,5,364.3,600.0,1
2017-12-15,15,4,13.0,600.0,1,873.0,874.0,-1,0.0,8,53.0,1,-1,19,0,599.7,446.1,1
2017-12-15,15,4,18.0,600.0,1,862.0,907.0,-45,0.0,6,27.0,1,1,21,10,600.0,334.7,2
2017-12-15,15,4,19.0,600.0,0,853.0,780.0,73,1.0,7,60.0,-1,-1,0,0,595.4,422.7,3
2017-12-16,16,5,23.0,600.0,0,861.0,919.0,-58,0.0,8,34.0,0,1,8,8,497.0,460.0,1
2017-12-16,16,5,14.0,600.0,1,852.0,895.0,-43,0.0,8,64.0,1,1,7,5,599.9,528.8,2
2017-12-16,16,5,16.0,600.0,1,843.0,837.0,6,0.5,4,54.0,1,-1,13,0,351.3,540.8,3
2017-12-16,16,5,19.0,600.0,0,843.0,806.0,37,1.0,8,47.0,1,1,7,22,583.3,432.5,4
2017-12-16,16,5,22.0,600.0,1,851.0,826.0,25,0.0,8,16.0,-1,-1,0,0,391.8,465.5,5
2017-12-17,17,6,10.0,300.0,0,841.0,868.0,-27,0.0,8,48.0,1,-1,11,0,11.5,0.0,1
2017-12-17,17,6,11.0,600.0,0,833.0,841.0,-8,0.0,8,32.0,1,1,15,17,502.7,591.7,2
2017-12-20,20,2,7.0,300.0,1,824.0,925.0,-101,0.0,8,27.0,1,-1,10,0,150.0,215.0,1
2017-12-20,20,2,9.0,300.0,0,818.0,716.0,102,0.0,8,15.0,-1,-1,0,0,0.0,0.0,2
2017-12-20,20,2,15.0,600.0,1,807.0,727.0,80,1.0,7,47.0,1,-1,13,0,559.3,588.6,3
2017-12-20,20,2,15.0,600.0,1,814.0,768.0,46,1.0,6,15.0,-1,-1,0,0,140.89999999999998,600.0,4
2017-12-20,20,2,16.0,600.0,0,821.0,848.0,-27,1.0,5,28.0,1,1,15,13,384.3,313.7,5
2017-12-20,20,2,16.0,600.0,1,830.0,878.0,-48,0.0,8,7.0,-1,-1,0,0,26.0,58.89999999999998,6
2017-12-20,20,2,17.0,600.0,0,823.0,843.0,-20,1.0,7,43.0,0,-1,32,0,556.2,541.0,7
2017-12-20,20,2,17.0,600.0,1,832.0,868.0,-36,0.0,8,30.0,-1,-1,0,0,553.4,526.9,8
2017-12-20,20,2,19.0,600.0,0,824.0,835.0,-11,0.0,8,28.0,0,1,8,14,283.6,265.0,9
2017-12-20,20,2,19.0,600.0,0,816.0,860.0,-44,0.0,7,82.0,1,1,7,22,440.1,585.4,10
2017-12-20,20,2,23.0,300.0,0,809.0,773.0,36,1.0,8,28.0,-1,1,0,10,328.4,323.0,11
2017-12-21,21,3,9.0,180.0,1,817.0,824.0,-7,1.0,5,71.0,1,-1,22,0,287.0,301.4,1
2017-12-21,21,3,9.0,180.0,0,826.0,767.0,59,0.5,1,25.0,-1,1,0,8,0.0,0.0,2
2017-12-21,21,3,10.0,600.0,1,825.0,866.0,-41,1.0,8,28.0,-1,0,0,9,395.4,351.9,3
2017-12-21,21,3,11.0,600.0,0,835.0,901.0,-66,0.0,8,35.0,1,-1,18,0,593.1,352.3,4
2017-12-21,21,3,18.0,600.0,1,828.0,741.0,87,1.0,6,28.0,1,1,5,17,237.3,600.0,5
2017-12-21,21,3,19.0,600.0,0,835.0,804.0,31,1.0,5,25.0,1,-1,13,0,369.8,241.60000000000002,6
2017-12-21,21,3,19.0,600.0,1,843.0,848.0,-5,1.0,7,32.0,1,1,5,17,435.7,412.2,7
2017-12-21,21,3,21.0,600.0,1,851.0,866.0,-15,0.0,8,36.0,-1,1,0,7,595.8,579.5,8
2017-12-21,21,3,22.0,180.0,1,843.0,859.0,-16,0.0,6,1.0,-1,-1,0,0,180.0,0.0,9
2017-12-21,21,3,22.0,180.0,0,835.0,1538.0,-703,0.0,6,24.0,-1,1,0,7,180.0,0.0,10
2017-12-22,22,4,18.0,600.0,0,835.0,736.0,99,1.0,8,27.0,-1,-1,0,0,401.9,320.4,1
2017-12-22,22,4,18.0,600.0,1,841.0,849.0,-8,1.0,7,11.0,-1,-1,0,0,374.7,598.9,2
2017-12-23,23,5,23.0,300.0,0,850.0,803.0,47,0.0,6,39.0,0,0,12,9,300.0,295.1,1
2017-12-23,23,5,0.0,300.0,0,840.0,745.0,95,1.0,6,16.0,1,-1,8,0,106.4,300.0,2
2017-12-23,23,5,0.0,300.0,0,846.0,842.0,4,1.0,8,37.0,1,1,10,6,182.9,228.0,3
2017-12-23,23,5,0.0,300.0,1,854.0,793.0,61,0.0,8,66.0,1,1,8,15,299.4,216.0,4
2017-12-23,23,5,10.0,600.0,1,844.0,925.0,-81,0.0,6,37.0,1,0,11,12,600.0,358.0,5
2017-12-23,23,5,10.0,600.0,0,838.0,795.0,43,1.0,7,33.0,1,1,13,10,597.3,599.1,6
2017-12-23,23,5,17.0,300.0,1,845.0,1005.0,-160,0.0,6,12.0,1,-1,5,0,300.0,58.19999999999999,7
2017-12-24,24,6,10.0,300.0,1,840.0,862.0,-22,1.0,7,41.0,0,1,15,16,183.4,250.0,1
2017-12-24,24,6,11.0,300.0,0,849.0,885.0,-36,0.0,8,42.0,1,-1,15,0,298.1,156.1,2
2017-12-24,24,6,18.0,300.0,0,842.0,798.0,44,0.0,6,31.0,1,1,8,8,300.0,117.69999999999999,3
2017-12-24,24,6,19.0,600.0,1,833.0,857.0,-24,0.0,7,34.0,1,-1,27,0,527.8,350.8,4
2017-12-24,24,6,22.0,600.0,1,825.0,813.0,12,1.0,8,16.0,0,1,12,10,198.2,167.89999999999998,5
2017-12-25,25,0,6.0,600.0,0,833.0,884.0,-51,0.0,7,63.0,-1,0,0,20,548.1,480.5,1
2017-12-25,25,0,12.0,600.0,0,826.0,855.0,-29,0.0,8,37.0,1,1,19,12,388.7,486.0,2
2017-12-25,25,0,18.0,600.0,1,818.0,910.0,-92,1.0,8,45.0,1,1,10,8,372.7,598.1,3
2017-12-26,26,1,0.0,600.0,0,828.0,734.0,94,0.0,6,25.0,1,1,8,5,600.0,153.2,1
2017-12-26,26,1,15.0,600.0,1,817.0,791.0,26,1.0,8,27.0,1,1,14,12,532.1,473.7,2
2017-12-26,26,1,16.0,600.0,1,825.0,886.0,-61,0.0,8,26.0,-1,-1,0,0,139.10000000000002,136.3,3
2017-12-26,26,1,16.0,600.0,0,818.0,760.0,58,1.0,8,45.0,0,1,6,17,413.3,466.8,4
2017-12-26,26,1,16.0,600.0,1,825.0,821.0,4,0.0,8,13.0,1,1,5,7,61.39999999999998,96.19999999999999,5
2017-12-26,26,1,18.0,600.0,0,817.0,847.0,-30,1.0,7,25.0,-1,-1,0,0,248.60000000000002,236.5,6
2017-12-26,26,1,18.0,600.0,1,826.0,812.0,14,0.0,5,70.0,-1,1,0,11,463.3,477.9,7
2017-12-26,26,1,19.0,600.0,0,817.0,771.0,46,0.0,8,38.0,1,1,14,9,469.2,599.0,8
2017-12-27,27,2,10.0,600.0,0,808.0,780.0,28,1.0,6,39.0,1,1,10,5,597.8,600.0,1
2017-12-27,27,2,10.0,600.0,1,816.0,835.0,-19,1.0,6,39.0,1,1,6,6,505.2,600.0,2
2017-12-27,27,2,13.0,300.0,0,825.0,1532.0,-707,0.0,6,56.0,1,-1,11,0,300.0,298.4,3
2017-12-27,27,2,13.0,300.0,1,825.0,1404.0,-579,0.0,6,62.0,-1,1,0,20,300.0,87.6,4
2017-12-27,27,2,16.0,600.0,0,824.0,846.0,-22,0.0,8,69.0,1,1,11,11,419.7,399.9,5
2017-12-27,27,2,19.0,600.0,0,816.0,795.0,21,0.0,8,12.0,-1,-1,0,0,107.39999999999998,107.19999999999999,6
2017-12-27,27,2,19.0,600.0,1,807.0,748.0,59,1.0,7,72.0,1,1,6,18,545.9,598.5,7
2017-12-27,27,2,23.0,600.0,1,814.0,870.0,-56,1.0,6,31.0,1,0,8,12,477.1,600.0,8
2017-12-28,28,3,10.0,180.0,1,824.0,853.0,-29,1.0,7,29.0,0,-1,13,0,123.7,77.6,1
2017-12-28,28,3,20.0,300.0,0,833.0,670.0,163,1.0,7,49.0,1,1,6,8,330.8,284.5,2
2017-12-28,28,3,20.0,300.0,0,838.0,958.0,-120,1.0,7,50.0,-1,1,0,19,494.3,503.2,3
2017-12-29,29,4,9.0,300.0,1,849.0,1002.0,-153,0.0,8,27.0,-1,1,0,14,315.2,370.6,1
2017-12-29,29,4,10.0,300.0,1,844.0,885.0,-41,1.0,7,38.0,1,1,10,5,407.7,442.2,2
2017-12-29,29,4,14.0,180.0,0,853.0,906.0,-53,1.0,7,30.0,1,1,7,9,222.1,236.0,3
2017-12-29,29,4,16.0,180.0,1,863.0,951.0,-88,0.0,6,33.0,1,1,6,13,180.0,0.0,4
2017-12-29,29,4,16.0,600.0,1,857.0,838.0,19,1.0,7,39.0,1,1,9,19,434.5,483.8,5
2017-12-29,29,4,19.0,600.0,0,865.0,992.0,-127,0.0,8,40.0,-1,-1,0,0,522.6,413.4,6
2017-12-30,30,5,2.0,600.0,0,856.0,871.0,-15,0.0,8,20.0,1,1,10,7,114.80000000000001,157.10000000000002,1
2017-12-30,30,5,10.0,600.0,0,848.0,845.0,3,1.0,7,23.0,-1,0,0,15,318.6,237.39999999999998,2
2017-12-30,30,5,10.0,600.0,0,856.0,846.0,10,1.0,7,62.0,1,1,7,5,546.6,598.9,3
2017-12-30,30,5,11.0,300.0,1,864.0,1461.0,-597,0.0,6,33.0,1,1,8,19,300.0,260.0,4
2017-12-30,30,5,11.0,600.0,1,863.0,994.0,-131,0.0,8,72.0,1,1,5,6,493.4,437.3,5
2017-12-30,30,5,12.0,300.0,1,858.0,773.0,85,1.0,7,39.0,1,1,12,11,410.8,369.1,6
2017-12-30,30,5,18.0,300.0,1,864.0,886.0,-22,0.0,8,96.0,1,1,12,18,352.4,642.7,7
2017-12-31,31,6,1.0,300.0,0,856.0,862.0,-6,0.0,8,63.0,0,1,14,11,609.2,584.9,1
2017-12-31,31,6,12.0,180.0,1,848.0,844.0,4,1.0,7,26.0,1,0,13,10,170.3,90.0,2
2017-12-31,31,6,13.0,300.0,1,856.0,855.0,1,0.0,8,55.0,1,1,5,11,291.6,233.9,3
2017-12-31,31,6,14.0,300.0,0,848.0,888.0,-40,0.5,4,59.0,-1,1,0,8,0.0,145.6,4
2017-12-31,31,6,16.0,600.0,1,849.0,887.0,-38,0.0,7,35.0,-1,-1,0,0,504.7,326.5,5
2017-12-31,31,6,19.0,600.0,0,842.0,863.0,-21,0.0,7,48.0,-1,-1,0,0,428.0,323.8,6
2018-01-01,1,0,2.0,600.0,0,834.0,842.0,-8,0.0,7,44.0,1,-1,10,0,563.1,597.9,1
2018-01-01,1,0,2.0,180.0,1,826.0,861.0,-35,0.0,6,12.0,-1,1,0,6,180.0,0.0,2
2018-01-01,1,0,10.0,300.0,0,818.0,916.0,-98,1.0,5,19.0,1,1,15,9,151.2,160.1,3
2018-01-01,1,0,10.0,300.0,0,829.0,928.0,-99,0.0,5,17.0,1,1,17,8,0.0,0.0,4
2018-01-01,1,0,11.0,600.0,1,822.0,775.0,47,1.0,7,38.0,1,-1,28,0,531.0,512.9,5
2018-01-01,1,0,17.0,180.0,1,829.0,910.0,-81,1.0,7,9.0,-1,-1,0,0,0.0,0.0,6
2018-01-01,1,0,22.0,600.0,1,839.0,861.0,-22,0.0,8,43.0,0,-1,14,0,384.6,436.6,7
2018-01-01,1,0,22.0,600.0,0,831.0,835.0,-4,0.0,8,28.0,1,1,10,6,512.3,550.6,8
2018-01-02,2,1,9.0,300.0,1,823.0,792.0,31,1.0,8,45.0,-1,1,0,17,174.5,196.4,1
2018-01-02,2,1,12.0,300.0,0,831.0,759.0,72,0.5,2,12.0,1,1,10,13,71.30000000000001,54.099999999999994,2
2018-01-02,2,1,12.0,300.0,1,829.0,843.0,-14,1.0,6,73.0,0,-1,13,0,280.6,300.0,3
2018-01-02,2,1,12.0,300.0,0,838.0,829.0,9,0.0,6,49.0,1,-1,8,0,300.0,200.0,4
2018-01-02,2,1,14.0,300.0,0,829.0,856.0,-27,1.0,6,61.0,1,1,20,6,269.3,300.0,5
2018-01-02,2,1,14.0,300.0,0,838.0,834.0,4,1.0,8,57.0,1,1,7,6,218.4,264.9,6
2018-01-02,2,1,15.0,300.0,1,846.0,939.0,-93,0.0,8,48.0,-1,-1,0,0,299.3,185.8,7
2018-01-02,2,1,20.0,300.0,1,840.0,881.0,-41,0.0,6,51.0,1,0,9,11,300.0,267.1,8
2018-01-02,2,1,20.0,300.0,0,833.0,843.0,-10,1.0,6,12.0,1,-1,7,0,137.0,300.0,9
2018-01-02,2,1,20.0,300.0,1,842.0,801.0,41,1.0,7,28.0,1,1,9,9,143.2,178.7,10
2018-01-03,3,2,13.0,300.0,1,849.0,826.0,23,1.0,7,35.0,1,1,6,10,251.8,246.3,1
2018-01-03,3,2,14.0,300.0,0,857.0,843.0,14,0.0,8,41.0,1,-1,9,0,231.7,299.8,2
2018-01-03,3,2,15.0,300.0,1,848.0,897.0,-49,0.0,6,45.0,1,-1,8,0,300.0,277.9,3
2018-01-03,3,2,23.0,300.0,0,841.0,843.0,-2,1.0,8,18.0,-1,0,0,15,84.69999999999999,125.6,4
2018-01-03,3,2,23.0,300.0,0,849.0,704.0,145,1.0,7,35.0,1,1,15,16,219.2,296.5,5
2018-01-03,3,2,23.0,300.0,1,854.0,848.0,6,0.0,8,15.0,-1,1,0,10,74.5,141.9,6
2018-01-04,4,3,8.0,300.0,0,845.0,917.0,-72,0.0,8,46.0,1,1,9,13,294.8,232.6,1
2018-01-04,4,3,9.0,300.0,0,838.0,903.0,-65,0.0,6,54.0,-1,-1,0,0,300.0,260.8,2
2018-01-04,4,3,20.0,600.0,1,831.0,770.0,61,0.5,4,20.0,1,1,12,10,213.89999999999998,158.7,3
2018-01-04,4,3,20.0,600.0,1,830.0,874.0,-44,0.0,8,42.0,1,1,8,7,551.2,553.9,4
2018-01-05,5,4,10.0,600.0,0,823.0,886.0,-63,0.0,8,18.0,0,1,10,13,386.5,426.0,1
2018-01-05,5,4,16.0,300.0,1,816.0,736.0,80,1.0,8,39.0,1,1,6,7,242.3,157.2,2
2018-01-05,5,4,16.0,300.0,1,823.0,880.0,-57,0.0,7,24.0,0,1,7,5,116.69999999999999,175.1,3
2018-01-05,5,4,19.0,300.0,0,816.0,878.0,-62,0.0,8,31.0,1,-1,24,0,137.6,64.6,4
2018-01-05,5,4,21.0,600.0,1,809.0,806.0,3,1.0,8,22.0,0,1,13,9,420.9,491.8,5
2018-01-05,5,4,23.0,300.0,0,817.0,861.0,-44,1.0,7,38.0,-1,1,0,11,247.8,179.4,6
2018-01-06,6,5,13.0,300.0,0,826.0,761.0,65,0.0,7,11.0,-1,1,0,6,77.30000000000001,41.19999999999999,1
2018-01-06,6,5,17.0,300.0,1,816.0,663.0,153,1.0,7,41.0,-1,-1,0,0,203.8,264.5,2
2018-01-06,6,5,17.0,300.0,0,821.0,817.0,4,0.0,8,46.0,0,1,20,5,284.0,128.3,3
2018-01-06,6,5,18.0,600.0,1,812.0,809.0,3,0.0,8,49.0,0,1,10,16,290.8,284.1,4
2018-01-07,7,6,12.0,600.0,0,804.0,830.0,-26,0.0,8,53.0,1,1,9,7,375.7,439.9,1
2018-01-07,7,6,15.0,600.0,1,796.0,769.0,27,1.0,7,33.0,0,1,16,16,381.0,369.9,2
2018-01-07,7,6,18.0,600.0,1,804.0,754.0,50,0.0,8,19.0,1,1,6,5,155.2,149.0,3
2018-01-07,7,6,21.0,600.0,0,794.0,800.0,-6,1.0,5,59.0,1,1,16,5,307.6,484.6,4
2018-01-07,7,6,21.0,600.0,0,803.0,818.0,-15,1.0,7,12.0,-1,-1,0,0,112.19999999999999,120.60000000000002,5
2018-01-08,8,0,19.0,600.0,1,812.0,771.0,41,1.0,7,40.0,1,1,13,5,236.8,190.3,1
2018-01-08,8,0,19.0,600.0,1,819.0,933.0,-114,0.0,7,44.0,1,0,14,11,591.9,599.2,2
2018-01-08,8,0,21.0,600.0,1,813.0,763.0,50,1.0,6,30.0,1,1,9,14,301.8,600.0,3
2018-01-08,8,0,22.0,600.0,0,820.0,890.0,-70,0.0,8,74.0,1,1,7,5,575.9,523.6,4
2018-01-09,9,1,15.0,600.0,0,813.0,837.0,-24,1.0,8,30.0,0,1,11,8,267.7,315.2,1
2018-01-09,9,1,19.0,600.0,1,822.0,736.0,86,1.0,7,40.0,0,0,17,18,541.6,511.4,2
2018-01-09,9,1,20.0,600.0,0,829.0,748.0,81,0.0,8,38.0,0,1,15,8,284.8,416.8,3
2018-01-09,9,1,22.0,600.0,1,819.0,924.0,-105,0.0,8,28.0,-1,-1,0,0,415.0,505.4,4
2018-01-10,10,2,12.0,300.0,0,813.0,809.0,4,1.0,7,30.0,-1,1,0,17,46.19999999999999,0.0,1
2018-01-10,10,2,22.0,600.0,1,821.0,805.0,16,0.0,8,33.0,1,1,15,9,308.0,350.9,2
2018-01-11,11,3,8.0,600.0,0,812.0,752.0,60,1.0,8,55.0,1,-1,13,0,439.3,498.7,1
2018-01-11,11,3,15.0,600.0,1,819.0,767.0,52,0.5,4,65.0,-1,-1,0,0,434.0,599.6,2
2018-01-11,11,3,16.0,600.0,0,818.0,817.0,1,0.0,6,42.0,-1,1,0,11,600.0,599.2,3
2018-01-11,11,3,18.0,300.0,1,810.0,816.0,-6,0.0,6,33.0,1,0,12,8,300.0,222.9,4
2018-01-11,11,3,22.0,300.0,0,801.0,892.0,-91,0.0,8,26.0,1,1,11,16,102.30000000000001,110.6,5
2018-01-12,12,4,22.0,600.0,0,795.0,826.0,-31,0.0,8,52.0,-1,1,0,10,238.3,323.1,1
2018-01-13,13,5,21.0,600.0,1,787.0,844.0,-57,0.0,5,55.0,-1,1,0,16,418.3,343.6,1
2018-01-14,14,6,21.0,600.0,0,780.0,685.0,95,1.0,7,25.0,0,1,16,16,246.2,240.10000000000002,1
2018-01-14,14,6,21.0,600.0,1,786.0,869.0,-83,0.0,8,70.0,-1,-1,0,0,567.9,587.0,2
2018-01-15,15,0,9.0,600.0,1,780.0,857.0,-77,0.0,8,31.0,1,-1,16,0,593.3,591.5,1
2018-01-15,15,0,23.0,600.0,1,773.0,686.0,87,1.0,6,79.0,0,-1,17,0,435.1,600.0,2
2018-01-15,15,0,23.0,600.0,0,779.0,781.0,-2,0.0,8,56.0,1,1,13,25,542.9,548.1,3
2018-01-16,16,1,8.0,300.0,0,771.0,795.0,-24,1.0,7,26.0,-1,1,0,10,250.9,185.3,1
2018-01-16,16,1,8.0,300.0,0,780.0,840.0,-60,0.0,8,7.0,1,1,5,5,33.30000000000001,17.5,2
2018-01-16,16,1,10.0,300.0,1,773.0,657.0,116,1.0,7,26.0,1,1,7,12,109.30000000000001,163.8,3
2018-01-16,16,1,10.0,300.0,0,779.0,704.0,75,0.0,8,15.0,-1,1,0,7,69.30000000000001,94.80000000000001,4
2018-01-16,16,1,15.0,300.0,0,769.0,727.0,42,1.0,5,11.0,-1,-1,0,0,41.60000000000002,73.0,5
2018-01-16,16,1,15.0,300.0,1,777.0,825.0,-48,1.0,7,45.0,1,1,7,6,297.6,280.3,6
2018-01-16,16,1,15.0,300.0,1,786.0,762.0,24,0.0,8,47.0,-1,-1,0,0,235.5,198.5,7
2018-01-16,16,1,18.0,300.0,1,777.0,688.0,89,1.0,8,7.0,-1,-1,0,0,55.19999999999999,55.599999999999994,8
2018-01-16,16,1,18.0,300.0,0,783.0,724.0,59,1.0,7,61.0,-1,1,0,5,217.9,295.1,9
2018-01-16,16,1,18.0,300.0,1,790.0,816.0,-26,0.5,1,29.0,1,-1,9,0,207.2,247.2,10
2018-01-16,16,1,19.0,300.0,0,791.0,852.0,-61,0.0,8,32.0,0,-1,14,0,271.8,287.3,11
2018-01-17,17,2,8.0,300.0,1,784.0,894.0,-110,0.0,8,47.0,0,1,6,7,298.7,294.0,1
2018-01-17,17,2,9.0,300.0,0,778.0,745.0,33,1.0,6,21.0,1,1,10,17,117.1,300.0,2
2018-01-17,17,2,10.0,300.0,0,786.0,873.0,-87,0.0,8,36.0,1,-1,12,0,44.599999999999994,151.2,3
2018-01-17,17,2,18.0,600.0,0,780.0,731.0,49,1.0,8,41.0,1,-1,10,0,476.7,399.1,4
2018-01-17,17,2,20.0,600.0,0,787.0,731.0,56,1.0,8,52.0,0,1,16,18,238.7,339.1,5
2018-01-17,17,2,23.0,600.0,1,794.0,771.0,23,0.0,7,16.0,1,0,9,9,460.2,451.6,6
2018-01-18,18,3,9.0,180.0,1,785.0,821.0,-36,1.0,8,26.0,-1,1,0,13,103.6,118.9,1
2018-01-18,18,3,11.0,180.0,0,794.0,845.0,-51,1.0,7,50.0,1,1,9,10,264.9,264.1,2
2018-01-18,18,3,19.0,180.0,1,804.0,891.0,-87,0.0,8,40.0,-1,0,0,11,241.7,253.0,3
2018-01-18,18,3,21.0,180.0,1,798.0,668.0,130,1.0,6,41.0,1,1,6,25,231.6,180.0,4
2018-01-18,18,3,21.0,180.0,1,803.0,722.0,81,1.0,8,18.0,1,1,6,8,49.80000000000001,82.30000000000001,5
2018-01-19,19,4,8.0,180.0,1,809.0,881.0,-72,1.0,5,46.0,1,0,13,11,261.2,263.3,1
2018-01-19,19,4,15.0,180.0,0,819.0,807.0,12,0.0,6,17.0,-1,-1,0,0,180.0,0.0,2
2018-01-19,19,4,16.0,600.0,0,810.0,795.0,15,1.0,7,12.0,-1,-1,0,0,47.60000000000002,103.39999999999998,3
2018-01-19,19,4,16.0,600.0,0,818.0,764.0,54,1.0,7,36.0,1,0,8,13,434.1,557.6,4
2018-01-19,19,4,22.0,300.0,1,825.0,829.0,-4,0.0,8,46.0,-1,1,0,9,279.2,297.5,5
2018-01-20,20,5,11.0,300.0,0,817.0,865.0,-48,1.0,8,19.0,0,-1,9,0,0.0,0.0,1
2018-01-20,20,5,18.0,600.0,1,827.0,845.0,-18,1.0,7,60.0,1,-1,8,0,582.4,597.7,2
2018-01-20,20,5,18.0,180.0,0,836.0,1160.0,-324,0.0,6,43.0,1,1,10,12,180.0,0.0,3
2018-01-20,20,5,19.0,600.0,0,834.0,838.0,-4,0.0,7,27.0,1,1,6,7,243.89999999999998,313.5,4
2018-01-20,20,5,21.0,600.0,1,826.0,767.0,59,1.0,7,24.0,1,1,10,8,135.3,240.7,5
2018-01-21,21,6,8.0,600.0,1,833.0,786.0,47,1.0,7,34.0,1,1,7,7,383.3,268.3,1
2018-01-21,21,6,9.0,600.0,1,840.0,831.0,9,1.0,7,35.0,1,1,7,13,474.6,584.4,2
2018-01-21,21,6,10.0,300.0,0,848.0,1577.0,-729,0.0,8,27.0,-1,1,0,11,157.2,165.4,3
2018-01-21,21,6,10.0,300.0,1,848.0,901.0,-53,1.0,8,40.0,1,1,23,17,163.5,246.2,4
2018-01-21,21,6,12.0,300.0,0,858.0,1600.0,-742,0.0,7,29.0,-1,1,0,4,0.0,12.199999999999989,5
2018-01-21,21,6,19.0,600.0,0,858.0,868.0,-10,1.0,7,77.0,-1,-1,0,0,596.6,589.3,6
2018-01-21,21,6,19.0,180.0,0,867.0,866.0,1,0.0,6,58.0,-1,1,0,9,180.0,295.7,7
2018-01-21,21,6,21.0,300.0,1,859.0,829.0,30,0.5,4,67.0,1,0,7,6,216.5,253.4,8
2018-01-21,21,6,22.0,300.0,0,858.0,814.0,44,1.0,8,63.0,1,-1,12,0,210.2,250.8,9
2018-01-21,21,6,22.0,600.0,1,865.0,915.0,-50,0.0,8,27.0,1,1,9,9,404.0,454.1,10
2018-01-22,22,0,13.0,300.0,0,858.0,885.0,-27,1.0,8,10.0,-1,1,0,8,154.7,141.6,1
2018-01-22,22,0,18.0,180.0,1,867.0,875.0,-8,0.0,8,49.0,1,1,8,8,179.9,111.7,2
2018-01-22,22,0,18.0,300.0,1,859.0,880.0,-21,0.0,6,46.0,1,1,13,13,300.0,293.2,3
2018-01-22,22,0,20.0,300.0,1,851.0,906.0,-55,0.0,6,14.0,0,1,14,6,300.0,0.0,4
2018-01-22,22,0,21.0,600.0,1,844.0,887.0,-43,1.0,7,35.0,1,0,16,14,476.2,455.6,5
2018-01-22,22,0,21.0,600.0,1,853.0,751.0,102,1.0,7,50.0,0,-1,12,0,327.2,321.4,6
2018-01-23,23,1,8.0,600.0,0,859.0,889.0,-30,0.0,7,23.0,1,1,9,10,350.1,385.9,1
2018-01-23,23,1,14.0,600.0,0,851.0,873.0,-22,0.0,8,24.0,1,1,13,13,240.5,320.8,2
2018-01-23,23,1,20.0,600.0,0,843.0,780.0,63,1.0,8,36.0,1,1,14,8,406.2,375.4,3
2018-01-23,23,1,20.0,600.0,1,850.0,800.0,50,1.0,7,30.0,1,0,9,9,441.9,482.9,4
2018-01-24,24,2,8.0,300.0,0,857.0,762.0,95,1.0,8,43.0,0,1,11,7,298.8,248.9,1
2018-01-24,24,2,11.0,300.0,0,863.0,859.0,4,0.0,6,40.0,-1,-1,0,0,300.0,0.0,2
2018-01-24,24,2,18.0,600.0,0,854.0,845.0,9,0.0,7,28.0,-1,1,0,11,238.3,379.5,3
2018-01-24,24,2,18.0,600.0,1,845.0,826.0,19,0.0,8,53.0,-1,1,0,20,394.6,386.3,4
2018-01-24,24,2,21.0,600.0,0,836.0,805.0,31,0.0,7,28.0,1,1,12,12,314.4,266.5,5
2018-01-24,24,2,23.0,600.0,1,827.0,780.0,47,1.0,7,53.0,1,1,9,8,469.6,563.9,6
2018-01-25,25,3,8.0,180.0,1,834.0,891.0,-57,0.0,8,15.0,1,-1,10,0,0.0,0.0,1
2018-01-26,26,4,8.0,300.0,1,827.0,929.0,-102,0.0,8,23.0,-1,1,0,16,153.7,149.4,1
2018-01-26,26,4,8.0,300.0,1,821.0,825.0,-4,1.0,5,44.0,1,1,10,22,222.9,298.7,2
