,date,result,white_elo,black_elo,game_time,end_time,num_moves,color,won_by,weekday,day,castled_on,opp_castled_on,castled,opp_castled,time_used,opp_time_used,start_time,opp_num_moves,avg_time,opp_avg_time,white_max_move,black_max_move,max_move,opp_max_move,post_elo,opp_post_elo,elo_delta,elo,opp_elo,diff
590,2017-08-02,0.0,881,868,600,23136.11111111111,48,1,6,2,2,13,13,1,1,600,570,22811.11111111111,48,12.5,11.875,77.19999999999999,56.799999999999955,77.19999999999999,56.799999999999955,881,868,-9.0,890.0,877.0,13
591,2017-08-03,1.0,850,888,600,8475.555555555555,30,0,8,3,3,10,15,1,1,430,280,8278.333333333332,30,14.333333333333334,9.333333333333334,32.60000000000002,57.799999999999955,57.799999999999955,32.60000000000002,888,850,7.0,881.0,843.0,38
592,2017-08-03,0.0,900,880,600,11572.777777777777,34,0,8,3,3,0,26,-1,1,500,550,11281.111111111111,35,14.705882352941176,15.714285714285714,58.099999999999966,100.69999999999999,100.69999999999999,58.099999999999966,880,900,-8.0,888.0,908.0,-20
593,2017-08-03,1.0,888,870,600,16210.277777777777,24,1,8,3,3,11,0,1,-1,220,270,16074.166666666666,23,9.166666666666666,11.73913043478261,32.799999999999955,39.89999999999998,32.799999999999955,39.89999999999998,888,870,8.0,880.0,862.0,18
594,2017-08-03,0.0,865,879,600,16284.166666666666,11,0,8,3,3,0,0,-1,-1,90,140,16220.277777777777,12,8.181818181818182,11.666666666666666,35.30000000000001,15.299999999999955,15.299999999999955,35.30000000000001,879,865,-9.0,888.0,874.0,14
595,2017-08-03,0.0,940,872,600,17810.0,34,0,8,3,3,7,0,1,-1,590,430,17526.666666666668,35,17.352941176470587,12.285714285714286,40.19999999999999,70.60000000000002,70.60000000000002,40.19999999999999,872,940,-7.0,879.0,947.0,-68
596,2017-08-03,0.5,872,893,600,21620.833333333332,76,1,5,3,3,9,11,0,1,520,600,21309.722222222223,75,6.842105263157895,8.0,53.89999999999998,42.200000000000045,53.89999999999998,42.200000000000045,872,893,0.0,872.0,893.0,-21
597,2017-08-04,0.0,863,840,600,10373.611111111111,31,1,7,4,4,9,0,1,-1,250,380,10198.611111111111,31,8.064516129032258,12.258064516129032,26.099999999999966,70.80000000000001,26.099999999999966,70.80000000000001,863,840,-9.0,872.0,849.0,23
598,2017-08-04,0.0,855,870,600,11443.333333333334,40,1,7,4,4,22,0,1,-1,350,480,11212.77777777778,39,8.75,12.307692307692308,35.39999999999998,88.89999999999998,35.39999999999998,88.89999999999998,855,870,-8.0,863.0,878.0,-15
599,2017-08-04,1.0,842,863,600,15361.944444444445,72,0,8,4,4,12,11,1,1,470,430,15111.944444444445,72,6.527777777777778,5.972222222222222,38.39999999999998,30.19999999999999,30.19999999999999,38.39999999999998,863,842,8.0,855.0,834.0,21
600,2017-08-04,0.0,855,899,600,16575.277777777777,49,1,8,4,4,13,12,1,1,560,410,16305.833333333332,49,11.428571428571429,8.36734693877551,66.0,54.19999999999999,66.0,54.19999999999999,855,899,-8.0,863.0,907.0,-44
601,2017-08-04,0.0,847,880,600,17685.555555555555,50,1,6,4,4,21,22,1,1,600,260,17446.666666666664,50,12.0,5.2,41.30000000000001,25.500000000000057,41.30000000000001,25.500000000000057,847,880,-8.0,855.0,888.0,-33
602,2017-08-05,0.0,875,839,600,8399.722222222223,35,0,8,5,5,15,0,1,-1,370,300,8213.611111111111,36,10.571428571428571,8.333333333333334,35.60000000000002,45.400000000000034,45.400000000000034,35.60000000000002,839,875,-8.0,847.0,883.0,-36
603,2017-08-05,1.0,848,864,600,8847.222222222223,38,1,7,5,5,9,7,1,1,460,330,8627.777777777777,37,12.105263157894736,8.91891891891892,49.60000000000002,40.599999999999966,49.60000000000002,40.599999999999966,848,864,9.0,839.0,855.0,-16
604,2017-08-05,1.0,838,856,600,13605.833333333334,15,0,7,5,5,0,0,-1,-1,140,190,13514.166666666668,15,9.333333333333334,12.666666666666666,29.5,45.0,45.0,29.5,856,838,8.0,848.0,830.0,18
605,2017-08-05,1.0,807,863,600,13747.222222222223,16,0,2,5,5,16,0,1,-1,150,90,13680.555555555557,16,9.375,5.625,25.200000000000045,30.899999999999977,30.899999999999977,25.200000000000045,863,807,7.0,856.0,800.0,56
606,2017-08-05,1.0,766,871,600,14018.888888888889,30,0,6,5,5,0,0,-1,-1,340,600,13757.777777777777,30,11.333333333333334,20.0,61.099999999999966,47.5,47.5,61.099999999999966,871,766,8.0,863.0,758.0,105
607,2017-08-05,1.0,880,906,600,14727.777777777777,48,1,6,5,5,13,17,1,0,590,600,14397.222222222223,47,12.291666666666666,12.76595744680851,64.19999999999999,41.80000000000001,64.19999999999999,41.80000000000001,880,906,9.0,871.0,897.0,-26
608,2017-08-05,1.0,885,753,600,17063.88888888889,20,1,7,5,5,0,0,-1,-1,180,180,16963.88888888889,19,9.0,9.473684210526315,29.599999999999966,37.80000000000001,29.599999999999966,37.80000000000001,885,753,5.0,880.0,748.0,132
609,2017-08-05,1.0,894,919,600,17258.055555555555,41,1,7,5,5,10,0,1,-1,410,260,17071.944444444445,40,10.0,6.5,50.599999999999966,30.0,50.599999999999966,30.0,894,919,9.0,885.0,910.0,-25
610,2017-08-05,0.5,984,896,600,17826.11111111111,70,0,1,5,5,15,15,0,1,530,420,17562.22222222222,71,7.571428571428571,5.915492957746479,31.0,41.200000000000045,41.200000000000045,31.0,896,984,2.0,894.0,982.0,-88
611,2017-08-06,1.0,866,903,600,8888.055555555555,42,0,8,6,6,13,12,1,1,470,590,8593.61111111111,42,11.19047619047619,14.047619047619047,43.69999999999999,57.5,57.5,43.69999999999999,903,866,7.0,896.0,859.0,37
612,2017-08-06,1.0,911,910,600,10805.555555555555,14,1,7,6,6,0,0,-1,-1,80,60,10766.666666666666,13,5.714285714285714,4.615384615384615,23.799999999999955,17.0,23.799999999999955,17.0,911,910,8.0,903.0,902.0,1
613,2017-08-06,0.0,882,902,600,16516.944444444445,55,0,8,6,6,0,0,-1,-1,290,230,16372.5,56,5.2727272727272725,4.107142857142857,25.700000000000045,35.599999999999966,35.599999999999966,25.700000000000045,902,882,-9.0,911.0,891.0,20
614,2017-08-06,0.5,931,903,600,19500.0,103,0,1,6,6,10,0,1,-1,580,460,19211.11111111111,103,5.631067961165049,4.466019417475728,19.5,44.5,44.5,19.5,903,931,1.0,902.0,930.0,-28
615,2017-08-06,1.0,912,933,600,21275.0,57,1,6,6,6,8,0,1,-1,530,600,20961.11111111111,56,9.298245614035087,10.714285714285714,37.39999999999998,66.19999999999999,37.39999999999998,66.19999999999999,912,933,9.0,903.0,924.0,-21
616,2017-08-07,1.0,921,934,600,10488.333333333334,49,1,8,0,7,10,8,1,1,350,460,10263.333333333334,48,7.142857142857143,9.583333333333334,41.30000000000001,30.899999999999977,41.30000000000001,30.899999999999977,921,934,9.0,912.0,925.0,-13
617,2017-08-07,1.0,927,836,600,17652.222222222223,94,1,8,0,7,16,0,1,-1,520,460,17380.0,93,5.531914893617022,4.946236559139785,27.80000000000001,24.899999999999977,27.80000000000001,24.899999999999977,927,836,6.0,921.0,830.0,91
618,2017-08-08,1.0,955,936,600,6398.055555555556,28,0,8,1,8,6,12,1,0,390,180,6239.722222222223,28,13.928571428571429,6.428571428571429,24.5,43.099999999999966,43.099999999999966,24.5,936,955,9.0,927.0,946.0,-19
619,2017-08-08,0.0,946,928,600,8407.222222222223,25,0,8,1,8,9,11,1,1,260,300,8251.666666666668,26,10.4,11.538461538461538,37.39999999999998,40.60000000000002,40.60000000000002,37.39999999999998,928,946,-8.0,936.0,954.0,-18
620,2017-08-08,0.0,921,962,600,9761.388888888889,51,1,8,1,8,11,15,1,0,250,250,9622.5,51,4.901960784313726,4.901960784313726,28.30000000000001,20.100000000000023,28.30000000000001,20.100000000000023,921,962,-7.0,928.0,969.0,-41
621,2017-08-08,0.0,950,914,600,12362.777777777777,20,0,8,1,8,13,11,1,1,200,220,12246.111111111111,21,10.0,10.476190476190476,38.30000000000001,41.39999999999998,41.39999999999998,38.30000000000001,914,950,-7.0,921.0,957.0,-36
622,2017-08-08,0.0,870,905,600,20023.61111111111,49,0,7,1,8,13,8,1,1,480,410,19776.388888888887,50,9.795918367346939,8.2,41.599999999999966,57.60000000000002,57.60000000000002,41.599999999999966,905,870,-9.0,914.0,879.0,35
623,2017-08-09,1.0,913,885,600,6688.055555555556,76,1,8,2,9,18,23,0,1,370,330,6493.611111111111,75,4.868421052631579,4.4,29.0,56.799999999999955,29.0,56.799999999999955,913,885,8.0,905.0,877.0,28
624,2017-08-09,1.0,889,921,600,8385.277777777777,35,0,7,2,9,16,8,0,1,520,520,8096.388888888889,35,14.857142857142858,14.857142857142858,67.5,69.30000000000001,69.30000000000001,67.5,921,889,8.0,913.0,881.0,32
625,2017-08-09,1.0,901,929,300,14070.277777777777,53,0,6,2,9,8,0,1,-1,290,300,13906.388888888889,53,5.471698113207547,5.660377358490566,21.30000000000001,16.599999999999994,16.599999999999994,21.30000000000001,929,901,8.0,921.0,893.0,28
626,2017-08-09,0.5,934,929,300,17542.222222222223,58,0,5,2,9,10,0,1,-1,290,300,17378.333333333332,58,5.0,5.172413793103448,27.5,36.5,36.5,27.5,929,934,0.0,929.0,934.0,-5
627,2017-08-09,1.0,943,938,600,18482.5,39,0,7,2,9,10,7,1,1,410,330,18276.944444444445,39,10.512820512820513,8.461538461538462,36.5,70.0,70.0,36.5,938,943,9.0,929.0,934.0,-5
628,2017-08-09,0.0,929,911,600,19234.166666666668,44,1,7,2,9,7,7,1,1,510,460,18964.722222222223,44,11.590909090909092,10.454545454545455,55.400000000000034,46.80000000000007,55.400000000000034,46.80000000000007,929,911,-9.0,938.0,920.0,18
629,2017-08-10,0.0,920,899,600,7337.777777777777,32,1,6,3,10,8,0,1,-1,600,300,7087.777777777777,32,18.75,9.375,56.5,39.0,56.5,39.0,920,899,-9.0,929.0,908.0,21
630,2017-08-10,1.0,928,924,600,7447.222222222223,21,1,7,3,10,8,0,1,-1,150,200,7350.0,20,7.142857142857143,10.0,19.30000000000001,24.099999999999966,19.30000000000001,24.099999999999966,928,924,8.0,920.0,916.0,4
631,2017-08-10,1.0,935,871,600,7711.388888888889,44,1,7,3,10,0,0,-1,-1,350,450,7489.166666666666,43,7.954545454545454,10.465116279069768,37.30000000000001,31.0,37.30000000000001,31.0,935,871,7.0,928.0,864.0,64
632,2017-08-10,1.0,913,943,600,10098.888888888889,22,0,7,3,10,15,12,1,1,240,200,9976.666666666666,22,10.909090909090908,9.090909090909092,28.899999999999977,49.799999999999955,49.799999999999955,28.899999999999977,943,913,8.0,935.0,905.0,30
