,date,day,weekday,start_time,game_time,color,elo,opp_elo,diff,result,won_by,num_moves,opp_num_moves,avg_time,opp_avg_time,castled_on,opp_castled_on,castled,opp_castled,time_used,opp_time_used,max_move,opp_max_move
77,2017-04-24,24,0,17177.5,600,0,826.0,870.0,-44,0.0,8,29,30,13.10344827586207,12.333333333333334,10,0,1,-1,380,370,76.30000000000001,51.69999999999999
78,2017-04-24,24,0,17401.666666666668,600,1,819.0,793.0,26,1.0,8,57,56,6.842105263157895,7.5,9,19,1,1,390,420,31.69999999999999,37.400000000000034
79,2017-04-26,26,2,16021.111111111111,600,1,827.0,779.0,48,1.0,8,26,25,8.076923076923077,13.2,6,5,1,1,210,330,31.099999999999966,41.19999999999999
80,2017-04-26,26,2,16829.722222222223,600,0,834.0,849.0,-15,1.0,7,27,27,11.851851851851851,18.51851851851852,6,16,1,1,320,500,31.899999999999977,89.60000000000002
81,2017-04-26,26,2,17613.611111111113,600,1,851.0,862.0,-11,1.0,8,38,37,10.526315789473685,11.891891891891891,12,16,1,1,400,440,42.19999999999993,76.19999999999999
82,2017-04-27,27,3,17641.38888888889,600,1,860.0,867.0,-7,1.0,8,28,27,10.714285714285714,13.333333333333334,8,12,1,0,300,360,31.100000000000023,38.10000000000002
83,2017-04-27,27,3,22430.555555555555,600,0,869.0,840.0,29,0.0,2,9,10,11.11111111111111,9.0,6,0,1,-1,100,90,19.0,21.299999999999955
84,2017-04-27,27,3,22578.333333333336,600,1,860.0,953.0,-93,0.0,8,36,36,9.166666666666666,11.666666666666666,0,0,-1,-1,330,420,68.0,56.0
85,2017-04-27,27,3,22803.88888888889,600,0,854.0,849.0,5,0.0,6,51,52,11.764705882352942,11.346153846153847,16,0,1,-1,600,590,63.89999999999998,42.200000000000045
86,2017-04-28,28,4,11772.5,600,1,845.0,821.0,24,1.0,6,52,51,9.423076923076923,11.764705882352942,9,21,1,1,490,600,55.30000000000001,50.30000000000001
87,2017-04-28,28,4,14861.666666666668,600,0,853.0,857.0,-4,0.0,8,36,37,11.666666666666666,13.513513513513514,0,15,-1,1,420,500,31.100000000000023,29.30000000000001
88,2017-04-28,28,4,15134.166666666668,600,0,845.0,853.0,-8,0.0,6,61,62,9.836065573770492,9.516129032258064,14,14,1,1,600,590,47.799999999999955,77.80000000000001
89,2017-04-28,28,4,15997.22222222222,600,1,837.0,806.0,31,0.5,5,59,59,7.796610169491525,4.067796610169491,21,0,1,-1,460,240,25.69999999999999,28.80000000000001
90,2017-04-28,28,4,16978.055555555555,600,0,836.0,810.0,26,0.5,5,49,50,5.3061224489795915,3.8,0,11,-1,1,260,190,32.0,16.399999999999977
91,2017-04-28,28,4,20393.611111111113,600,0,835.0,575.0,260,1.0,6,20,20,12.0,30.0,7,0,1,-1,240,600,36.5,51.900000000000034
92,2017-04-28,28,4,20649.444444444445,600,0,839.0,885.0,-46,0.0,7,28,29,13.214285714285714,8.96551724137931,0,8,-1,1,370,260,36.200000000000045,34.0
93,2017-04-28,28,4,20862.777777777777,600,1,832.0,727.0,105,0.0,7,14,13,10.0,13.846153846153847,6,6,1,1,140,180,23.80000000000001,30.800000000000068
94,2017-04-29,29,5,17462.222222222223,600,1,819.0,771.0,48,1.0,7,13,13,9.23076923076923,11.538461538461538,0,0,-1,-1,120,150,25.599999999999966,27.200000000000045
95,2017-04-29,29,5,17567.5,600,1,826.0,828.0,-2,0.0,6,39,39,15.384615384615385,9.487179487179487,0,0,-1,-1,600,370,42.80000000000001,42.099999999999966
96,2017-04-29,29,5,21065.0,600,1,818.0,875.0,-57,0.0,8,43,43,9.069767441860465,9.534883720930232,0,19,-1,1,390,410,26.399999999999977,39.60000000000002
97,2017-04-30,30,6,12334.166666666666,600,1,811.0,831.0,-20,1.0,7,11,10,5.454545454545454,6.0,0,0,-1,-1,60,60,14.600000000000023,15.099999999999909
98,2017-04-30,30,6,12390.555555555555,600,0,820.0,851.0,-31,0.0,8,37,38,8.108108108108109,6.052631578947368,0,6,-1,1,300,230,49.099999999999966,20.69999999999999
99,2017-04-30,30,6,13284.722222222223,600,0,812.0,826.0,-14,0.0,8,41,42,13.658536585365853,8.095238095238095,17,22,1,0,560,340,49.0,33.40000000000009
100,2017-04-30,30,6,13710.0,600,0,804.0,795.0,9,0.0,8,25,26,14.0,15.0,6,8,1,1,350,390,60.30000000000001,54.900000000000034
101,2017-04-30,30,6,15682.5,600,1,795.0,787.0,8,1.0,7,46,45,6.521739130434782,7.111111111111111,24,0,1,-1,300,320,33.89999999999998,26.900000000000034
102,2017-04-30,30,6,16182.222222222223,600,0,803.0,857.0,-54,0.0,8,11,12,8.181818181818182,6.666666666666667,0,0,-1,-1,90,80,28.90000000000009,21.299999999999955
103,2017-04-30,30,6,16255.555555555557,600,0,796.0,722.0,74,1.0,2,27,27,17.77777777777778,10.0,0,0,-1,-1,480,270,56.69999999999999,41.89999999999998
104,2017-04-30,30,6,16479.44444444444,600,1,803.0,810.0,-7,0.0,7,30,30,10.666666666666666,9.0,0,0,-1,-1,320,270,39.10000000000002,42.0
105,2017-04-30,30,6,17023.055555555555,600,1,795.0,833.0,-38,0.5,3,30,30,10.333333333333334,7.666666666666667,0,15,-1,1,310,230,39.0,35.89999999999998
106,2017-04-30,30,6,17188.611111111113,600,0,796.0,810.0,-14,0.0,8,51,52,5.882352941176471,6.923076923076923,5,6,1,1,300,360,27.899999999999977,34.799999999999955
107,2017-04-30,30,6,17432.222222222223,600,1,788.0,754.0,34,0.0,8,56,56,8.392857142857142,9.464285714285714,0,18,-1,1,470,530,40.700000000000045,45.19999999999993
108,2017-04-30,30,6,19117.222222222223,600,1,779.0,772.0,7,0.0,8,68,68,7.352941176470588,7.352941176470588,25,0,1,-1,500,500,29.200000000000045,25.5
109,2017-04-30,30,6,19401.38888888889,600,1,770.0,856.0,-86,0.0,8,9,9,5.555555555555555,4.444444444444445,0,0,-1,-1,50,40,12.899999999999977,14.5
110,2017-05-01,1,0,17575.555555555555,600,0,764.0,778.0,-14,0.0,7,37,38,10.54054054054054,6.578947368421052,16,12,0,1,390,250,48.5,29.899999999999977
111,2017-05-01,1,0,17776.944444444445,600,1,756.0,709.0,47,1.0,8,63,62,7.619047619047619,8.709677419354838,8,0,1,-1,480,540,47.0,47.80000000000001
112,2017-05-02,2,1,9951.944444444445,600,0,763.0,759.0,4,0.0,6,37,38,16.216216216216218,15.0,0,0,-1,-1,600,570,77.10000000000002,58.0
113,2017-05-02,2,1,11547.777777777777,600,0,754.0,778.0,-24,1.0,7,13,13,9.23076923076923,14.615384615384615,0,0,-1,-1,120,190,25.499999999999943,61.39999999999998
114,2017-05-02,2,1,11651.944444444443,600,0,763.0,810.0,-47,0.0,6,39,40,15.384615384615385,9.5,0,0,-1,-1,600,380,42.50000000000006,35.19999999999999
115,2017-05-02,2,1,17525.0,600,1,756.0,897.0,-141,0.0,8,49,49,5.714285714285714,3.2653061224489797,0,10,-1,1,280,160,39.39999999999998,16.399999999999977
116,2017-05-02,2,1,17656.388888888887,600,1,751.0,768.0,-17,1.0,7,16,16,5.0,10.625,13,12,1,1,80,170,15.599999999999909,33.60000000000002
117,2017-05-02,2,1,17793.055555555555,600,0,760.0,706.0,54,1.0,7,63,63,6.666666666666667,6.031746031746032,12,9,1,1,420,380,43.10000000000002,21.399999999999977
118,2017-05-02,2,1,19951.11111111111,600,0,767.0,855.0,-88,0.0,8,27,28,14.444444444444445,14.642857142857142,7,14,1,1,390,410,111.0,53.19999999999999
119,2017-05-02,2,1,23046.111111111113,600,0,761.0,668.0,93,0.0,8,27,28,15.925925925925926,17.142857142857142,7,0,1,-1,430,480,61.60000000000002,50.599999999999966
120,2017-05-03,3,2,14515.277777777777,600,1,750.0,742.0,8,0.0,8,27,27,14.814814814814815,11.851851851851851,16,0,1,-1,400,320,47.69999999999999,50.39999999999998
121,2017-05-03,3,2,14719.444444444445,600,1,741.0,803.0,-62,1.0,7,10,9,7.0,7.777777777777778,0,0,-1,-1,70,70,22.200000000000045,22.699999999999932
122,2017-05-03,3,2,14798.055555555555,600,0,751.0,767.0,-16,0.0,8,30,31,13.0,5.806451612903226,0,0,-1,-1,390,180,52.10000000000002,17.0
123,2017-05-03,3,2,15037.777777777777,600,1,743.0,808.0,-65,1.0,2,24,23,7.5,7.826086956521739,0,15,-1,1,180,180,32.10000000000002,22.5
124,2017-05-04,4,3,22472.222222222223,600,0,753.0,800.0,-47,0.5,3,28,29,10.0,8.620689655172415,17,11,1,1,280,250,41.80000000000001,29.5
125,2017-05-04,4,3,22635.0,600,0,754.0,834.0,-80,0.0,6,55,56,10.909090909090908,9.642857142857142,23,11,1,1,600,540,80.59999999999997,37.19999999999999
126,2017-05-04,4,3,22956.38888888889,600,1,747.0,719.0,28,0.0,7,15,15,8.0,10.0,11,0,1,-1,120,150,51.10000000000002,26.100000000000023
127,2017-05-05,5,4,9333.611111111111,600,1,738.0,756.0,-18,0.0,7,17,16,7.0588235294117645,14.375,8,0,1,-1,120,230,22.100000000000023,47.89999999999998
128,2017-05-05,5,4,14778.611111111111,600,0,730.0,687.0,43,1.0,7,13,13,15.384615384615385,7.6923076923076925,0,0,-1,-1,200,100,76.89999999999998,29.100000000000023
129,2017-05-05,5,4,14876.944444444443,600,1,737.0,723.0,14,1.0,8,36,35,11.944444444444445,12.0,17,7,1,1,430,420,39.80000000000001,55.0
130,2017-05-05,5,4,15701.666666666666,600,0,745.0,729.0,16,0.0,8,59,60,7.966101694915254,6.166666666666667,23,0,0,-1,470,370,54.59999999999991,70.80000000000001
131,2017-05-05,5,4,15942.222222222223,600,1,736.0,726.0,10,1.0,8,14,13,6.428571428571429,10.0,8,0,1,-1,90,130,14.100000000000023,37.900000000000034
132,2017-05-05,5,4,16048.055555555555,600,0,744.0,750.0,-6,0.0,2,19,20,6.842105263157895,9.0,13,14,1,1,130,180,27.399999999999977,37.10000000000002
133,2017-05-05,5,4,17567.222222222223,600,1,736.0,810.0,-74,0.0,6,77,77,7.792207792207792,6.233766233766234,10,4,1,1,600,480,45.30000000000007,27.899999999999977
134,2017-05-05,5,4,17878.88888888889,600,0,729.0,813.0,-84,0.0,7,40,41,8.0,10.0,10,10,1,1,320,410,35.900000000000034,44.599999999999966
135,2017-05-05,5,4,21140.55555555556,600,1,723.0,749.0,-26,0.0,8,57,57,8.596491228070175,4.56140350877193,13,0,1,-1,490,260,51.299999999999955,14.099999999999966
136,2017-05-05,5,4,21356.111111111113,600,0,715.0,761.0,-46,0.0,8,20,21,10.5,17.142857142857142,15,0,1,-1,210,360,23.099999999999966,43.0
137,2017-05-06,6,5,10986.111111111111,600,0,708.0,733.0,-25,1.0,6,36,36,6.666666666666667,16.666666666666668,7,8,1,1,240,600,30.699999999999932,31.30000000000001
138,2017-05-06,6,5,11231.944444444443,600,1,717.0,687.0,30,0.0,8,31,31,8.387096774193548,8.387096774193548,15,8,1,1,260,260,23.399999999999977,32.49999999999994
139,2017-05-06,6,5,16780.833333333336,600,1,708.0,630.0,78,1.0,8,49,48,11.428571428571429,11.25,26,0,1,-1,560,540,38.69999999999999,33.69999999999999
140,2017-05-06,6,5,21313.88888888889,600,1,715.0,687.0,28,1.0,7,38,38,13.947368421052632,10.526315789473685,8,6,1,1,530,400,62.099999999999966,34.099999999999966
141,2017-05-06,6,5,21583.05555555556,600,0,723.0,630.0,93,1.0,7,5,5,6.0,2.0,0,0,-1,-1,30,10,12.400000000000091,5.600000000000023
142,2017-05-06,6,5,21603.611111111113,600,1,729.0,698.0,31,1.0,7,13,12,11.538461538461538,3.3333333333333335,9,0,1,-1,150,40,24.600000000000023,15.100000000000023
143,2017-05-06,6,5,21681.944444444445,600,0,737.0,742.0,-5,1.0,2,2,2,0.0,0.0,0,0,-1,-1,0,0,1.7999999999999545,1.0
144,2017-05-06,6,5,21690.277777777777,600,0,746.0,653.0,93,1.0,8,23,23,16.08695652173913,10.0,16,0,1,-1,370,230,51.39999999999998,33.60000000000002
145,2017-05-06,6,5,21872.222222222223,600,1,752.0,817.0,-65,0.0,8,20,20,15.0,8.5,17,0,1,-1,300,170,51.69999999999999,23.300000000000068
146,2017-05-06,6,5,22023.88888888889,600,0,745.0,780.0,-35,0.0,8,55,56,8.909090909090908,10.535714285714286,0,7,-1,1,490,590,60.69999999999999,85.5
147,2017-05-06,6,5,22338.611111111113,600,1,737.0,728.0,9,0.0,8,41,41,8.78048780487805,9.268292682926829,0,15,-1,1,360,380,46.19999999999999,32.39999999999998
148,2017-05-07,7,6,7976.38888888889,600,0,728.0,680.0,48,0.0,6,75,76,8.0,7.2368421052631575,11,0,1,-1,600,550,37.700000000000045,21.30000000000001
149,2017-05-07,7,6,8313.333333333332,600,0,718.0,726.0,-8,1.0,7,50,50,7.4,5.8,15,15,1,1,370,290,48.0,28.100000000000023
150,2017-05-07,7,6,11564.722222222223,600,0,727.0,768.0,-41,0.0,8,45,46,11.555555555555555,12.391304347826088,22,21,1,1,520,570,78.89999999999998,52.19999999999999
151,2017-05-07,7,6,11895.555555555555,600,1,720.0,732.0,-12,0.0,8,71,71,6.338028169014085,8.169014084507042,16,14,1,0,450,580,47.099999999999966,43.30000000000001
152,2017-05-07,7,6,23515.277777777777,600,1,712.0,706.0,6,0.0,8,16,16,17.5,10.0,10,0,1,-1,280,160,98.80000000000001,47.69999999999999
153,2017-05-07,7,6,23657.5,600,1,703.0,601.0,102,0.0,8,37,37,10.54054054054054,16.216216216216218,0,0,-1,-1,390,600,55.400000000000034,57.700000000000045
154,2017-05-08,8,0,-53.88888888888889,600,1,692.0,692.0,0,1.0,7,32,31,5.625,4.838709677419355,13,0,1,-1,180,150,18.5,14.500000000000057
155,2017-05-08,8,0,55.0,600,0,700.0,676.0,24,0.0,7,33,34,11.212121212121213,9.117647058823529,0,24,-1,1,370,310,43.39999999999998,22.0
156,2017-05-08,8,0,8918.055555555557,600,1,691.0,673.0,18,0.5,4,61,60,5.737704918032787,7.166666666666667,19,5,1,1,350,430,31.399999999999977,36.30000000000001
157,2017-05-08,8,0,9141.111111111111,600,0,691.0,567.0,124,1.0,6,9,9,8.88888888888889,66.66666666666667,0,7,-1,0,80,600,17.0,45.200000000000045
158,2017-05-08,8,0,9340.0,600,0,696.0,660.0,36,1.0,8,51,51,7.8431372549019605,11.176470588235293,0,0,-1,-1,400,570,46.80000000000001,47.89999999999998
159,2017-05-08,8,0,14038.333333333332,600,0,704.0,730.0,-26,0.5,1,79,80,6.075949367088608,4.0,0,11,-1,1,480,320,48.30000000000001,27.5
160,2017-05-08,8,0,14284.166666666668,600,1,705.0,746.0,-41,0.0,6,66,66,9.090909090909092,8.93939393939394,7,0,1,-1,600,590,31.0,38.80000000000001
161,2017-05-08,8,0,15100.0,600,0,698.0,711.0,-13,0.0,8,50,51,7.2,11.764705882352942,0,9,-1,1,360,600,50.0,41.099999999999966
162,2017-05-08,8,0,17861.111111111113,600,1,690.0,609.0,81,0.0,7,26,26,12.307692307692308,9.23076923076923,0,0,-1,-1,320,240,38.89999999999998,32.799999999999955
163,2017-05-08,8,0,19188.055555555555,600,1,680.0,588.0,92,1.0,6,29,28,5.862068965517241,21.428571428571427,13,0,1,-1,170,600,20.100000000000023,441.30000000000007
164,2017-05-08,8,0,19417.777777777777,600,0,686.0,757.0,-71,0.0,7,39,40,8.717948717948717,8.75,18,10,1,0,340,350,45.299999999999955,39.0
165,2017-05-09,9,1,8945.0,600,1,679.0,640.0,39,1.0,8,24,23,7.5,7.826086956521739,13,0,1,-1,180,180,23.5,18.399999999999977
166,2017-05-09,9,1,9052.5,600,0,686.0,582.0,104,1.0,8,22,22,4.090909090909091,5.909090909090909,0,0,-1,-1,90,130,13.799999999999955,15.399999999999977
167,2017-05-09,9,1,9139.166666666666,600,1,692.0,732.0,-40,1.0,6,53,52,10.566037735849056,11.538461538461538,10,10,1,1,560,600,44.89999999999998,42.19999999999999
168,2017-05-09,9,1,10531.111111111111,600,1,702.0,773.0,-71,0.0,8,24,24,12.916666666666666,10.416666666666666,0,0,-1,-1,310,250,75.89999999999998,37.39999999999998
169,2017-05-09,9,1,10691.666666666668,600,0,695.0,721.0,-26,0.0,8,5,6,8.0,3.3333333333333335,0,0,-1,-1,40,20,16.09999999999991,10.0
170,2017-05-09,9,1,13012.5,600,0,687.0,712.0,-25,1.0,7,65,65,7.846153846153846,8.0,18,18,1,1,510,520,31.800000000000068,26.5
171,2017-05-09,9,1,13321.111111111111,600,1,696.0,703.0,-7,1.0,8,79,78,7.594936708860759,7.17948717948718,0,8,-1,1,600,560,58.30000000000001,34.89999999999998
172,2017-05-09,9,1,14776.388888888889,600,0,705.0,758.0,-53,0.0,8,24,25,15.0,7.2,17,11,0,1,360,180,73.39999999999998,18.80000000000001
173,2017-05-09,9,1,14942.777777777777,600,1,698.0,769.0,-71,1.0,6,67,66,6.865671641791045,9.090909090909092,19,17,0,0,460,600,62.5,55.30000000000001
174,2017-05-09,9,1,15250.277777777777,600,1,708.0,712.0,-4,1.0,6,63,62,9.206349206349206,9.67741935483871,0,15,-1,1,580,600,64.89999999999998,52.80000000000001
175,2017-05-09,9,1,15693.333333333334,600,0,716.0,651.0,65,1.0,8,33,33,8.181818181818182,9.696969696969697,0,0,-1,-1,270,320,27.30000000000001,46.89999999999998
176,2017-05-09,9,1,16410.555555555555,600,1,723.0,720.0,3,1.0,8,29,28,7.931034482758621,6.428571428571429,14,14,1,0,230,180,21.700000000000045,27.80000000000001
177,2017-05-09,9,1,16540.0,600,0,731.0,841.0,-110,0.0,7,38,39,9.736842105263158,7.17948717948718,0,0,-1,-1,370,280,71.80000000000001,27.799999999999955
178,2017-05-09,9,1,19323.055555555555,600,0,725.0,781.0,-56,0.0,8,47,48,11.914893617021276,8.333333333333334,19,12,0,1,560,400,36.799999999999955,42.30000000000001
179,2017-05-09,9,1,19595.277777777777,600,1,718.0,655.0,63,1.0,8,17,16,3.5294117647058822,5.625,0,7,-1,1,60,90,10.799999999999955,16.5
180,2017-05-09,9,1,22018.05555555556,600,1,725.0,784.0,-59,1.0,7,28,27,11.428571428571429,9.25925925925926,9,0,1,-1,320,250,22.30000000000001,40.80000000000001
181,2017-05-10,10,2,9609.444444444445,600,0,735.0,750.0,-15,0.5,1,38,38,8.68421052631579,11.842105263157896,14,0,1,-1,330,450,29.69999999999999,74.5
182,2017-05-10,10,2,9834.444444444445,600,1,735.0,743.0,-8,0.0,8,28,28,12.5,10.714285714285714,0,0,-1,-1,350,300,38.30000000000001,25.0
183,2017-05-10,10,2,10027.5,600,0,727.0,826.0,-99,0.0,8,54,55,5.555555555555555,7.090909090909091,0,11,-1,0,300,390,29.80000000000001,62.50000000000006
184,2017-05-10,10,2,13783.333333333334,600,1,721.0,719.0,2,1.0,7,60,59,6.666666666666667,5.423728813559322,23,0,1,-1,400,320,37.599999999999966,44.0
185,2017-05-10,10,2,13990.0,600,0,729.0,727.0,2,1.0,7,6,6,6.666666666666667,8.333333333333334,0,0,-1,-1,40,50,14.200000000000045,29.100000000000023
186,2017-05-10,10,2,14731.944444444445,600,0,737.0,778.0,-41,0.0,7,41,42,5.853658536585366,4.0476190476190474,10,0,1,-1,240,170,19.69999999999999,16.399999999999977
187,2017-05-10,10,2,14857.5,600,1,730.0,616.0,114,1.0,7,37,37,10.27027027027027,12.162162162162161,0,25,-1,1,380,450,30.399999999999977,43.10000000000002
188,2017-05-10,10,2,16206.11111111111,600,1,736.0,684.0,52,1.0,8,64,63,9.0625,7.936507936507937,8,0,1,-1,580,500,41.200000000000045,69.40000000000003
189,2017-05-10,10,2,16523.61111111111,600,0,743.0,710.0,33,0.0,8,54,55,10.925925925925926,10.545454545454545,15,0,1,-1,590,580,62.89999999999998,37.69999999999999
190,2017-05-10,10,2,17060.555555555555,600,1,734.0,754.0,-20,0.0,8,35,35,14.0,6.571428571428571,24,13,1,0,490,230,68.80000000000001,38.5
191,2017-05-10,10,2,17288.611111111113,600,0,726.0,746.0,-20,1.0,7,14,14,10.714285714285714,3.5714285714285716,0,0,-1,-1,150,50,26.0,11.100000000000023
192,2017-05-10,10,2,20501.944444444445,600,0,735.0,730.0,5,0.0,8,28,29,8.571428571428571,4.137931034482759,0,9,-1,1,240,120,21.200000000000045,21.799999999999955
193,2017-05-10,10,2,20614.444444444445,600,1,726.0,706.0,20,1.0,8,31,30,19.35483870967742,20.0,8,9,1,1,600,600,51.099999999999966,64.69999999999999
194,2017-05-10,10,2,21444.722222222223,600,1,734.0,766.0,-32,1.0,8,73,72,5.205479452054795,4.444444444444445,12,12,1,0,380,320,30.399999999999977,15.799999999999955
195,2017-05-10,10,2,21655.833333333336,600,1,743.0,854.0,-111,0.0,7,38,38,9.210526315789474,5.526315789473684,12,12,1,0,350,210,38.30000000000007,26.5
196,2017-05-11,11,3,20731.388888888887,600,1,737.0,835.0,-98,0.0,7,22,22,11.363636363636363,7.7272727272727275,15,19,1,1,250,170,48.30000000000007,25.799999999999955
197,2017-05-11,11,3,20853.61111111111,600,0,731.0,682.0,49,1.0,7,20,20,10.0,6.5,8,9,1,1,200,130,20.099999999999966,23.399999999999977
198,2017-05-11,11,3,20958.333333333332,600,0,738.0,698.0,40,0.0,8,39,40,14.102564102564102,10.5,0,12,-1,0,550,420,41.60000000000002,41.200000000000045
199,2017-05-11,11,3,21965.833333333332,600,1,729.0,699.0,30,1.0,7,15,14,12.666666666666666,10.714285714285714,0,0,-1,-1,190,150,44.00000000000006,18.600000000000023
200,2017-05-12,12,4,9146.666666666668,600,0,737.0,733.0,4,0.0,8,32,33,15.0,10.303030303030303,19,13,0,1,480,340,45.89999999999998,24.5
201,2017-05-12,12,4,12958.611111111111,600,1,728.0,709.0,19,1.0,7,15,14,12.0,10.0,0,0,-1,-1,180,140,32.89999999999998,23.200000000000045
202,2017-05-12,12,4,13072.5,600,1,736.0,734.0,2,0.0,8,68,68,6.617647058823529,8.529411764705882,13,0,1,-1,450,580,31.899999999999977,27.80000000000001
203,2017-05-12,12,4,21046.388888888887,600,0,728.0,832.0,-104,0.0,6,78,79,7.6923076923076925,7.0886075949367084,7,0,1,-1,600,560,81.30000000000001,38.69999999999999
204,2017-05-12,12,4,21721.388888888887,600,0,722.0,802.0,-80,0.0,8,7,8,4.285714285714286,2.5,0,0,-1,-1,30,20,9.899999999999977,7.300000000000068
205,2017-05-13,13,5,10323.888888888889,600,0,715.0,699.0,16,1.0,7,40,40,12.75,9.0,12,12,1,1,510,360,43.599999999999966,42.39999999999998
206,2017-05-13,13,5,15386.944444444445,600,1,723.0,662.0,61,1.0,8,21,20,10.952380952380953,6.5,10,0,1,-1,230,130,33.39999999999998,16.799999999999955
207,2017-05-13,13,5,21939.722222222223,600,1,730.0,642.0,88,1.0,7,25,24,6.4,6.25,19,13,1,1,160,150,20.0,17.899999999999977
208,2017-05-13,13,5,23140.833333333332,600,0,736.0,813.0,-77,1.0,7,8,8,13.75,21.25,0,0,-1,-1,110,170,45.80000000000007,76.0
209,2017-05-14,14,6,8360.0,600,1,746.0,845.0,-99,0.0,7,14,14,6.428571428571429,6.428571428571429,0,0,-1,-1,90,90,24.800000000000068,14.400000000000091
210,2017-05-14,14,6,8416.944444444445,600,0,740.0,843.0,-103,0.0,8,35,36,6.0,8.333333333333334,0,22,-1,1,210,300,22.5,33.69999999999999
211,2017-05-14,14,6,8670.0,600,0,734.0,784.0,-50,0.0,7,28,29,16.785714285714285,13.10344827586207,14,10,0,1,470,380,65.60000000000002,39.19999999999999
212,2017-05-15,15,0,9461.111111111111,600,1,727.0,679.0,48,0.0,8,41,41,13.658536585365853,12.439024390243903,18,0,1,-1,560,510,50.599999999999966,43.89999999999998
213,2017-05-15,15,0,9765.555555555555,600,1,718.0,788.0,-70,0.0,8,22,22,8.181818181818182,7.7272727272727275,0,11,-1,1,180,170,23.30000000000001,29.30000000000001
214,2017-05-15,15,0,13972.77777777778,600,0,711.0,704.0,7,1.0,6,33,33,10.909090909090908,18.181818181818183,14,9,1,0,360,600,34.10000000000002,101.39999999999998
215,2017-05-15,15,0,15388.611111111111,600,0,719.0,767.0,-48,0.5,5,84,85,7.142857142857143,6.352941176470588,10,11,1,1,600,540,39.39999999999998,33.60000000000002
216,2017-05-15,15,0,17692.77777777778,600,0,720.0,692.0,28,1.0,8,45,45,9.333333333333334,5.555555555555555,10,9,1,1,420,250,37.80000000000001,19.399999999999977
217,2017-05-15,15,0,17900.555555555555,600,1,728.0,808.0,-80,0.0,8,24,24,11.666666666666666,10.833333333333334,20,11,1,1,280,260,41.80000000000001,40.0
218,2017-05-15,15,0,18234.72222222222,600,0,721.0,641.0,80,1.0,6,51,51,10.392156862745098,11.764705882352942,22,0,0,-1,530,600,108.19999999999999,146.39999999999998
219,2017-05-15,15,0,19041.944444444445,600,1,727.0,780.0,-53,0.0,8,25,25,9.6,4.0,5,15,1,0,240,100,38.89999999999998,13.900000000000091
220,2017-05-15,15,0,22508.055555555555,600,1,720.0,831.0,-111,1.0,7,25,24,10.4,12.083333333333334,16,6,1,1,260,290,47.5,37.10000000000002
221,2017-05-16,16,1,8880.0,600,0,731.0,762.0,-31,1.0,7,12,12,6.666666666666667,9.166666666666666,0,9,-1,1,80,110,23.0,22.399999999999977
222,2017-05-16,16,1,8950.277777777777,600,1,740.0,713.0,27,1.0,6,52,51,10.192307692307692,11.764705882352942,9,0,1,-1,530,600,68.5,63.0
223,2017-05-16,16,1,12543.888888888889,600,1,748.0,797.0,-49,0.0,8,21,21,12.857142857142858,10.476190476190476,0,0,-1,-1,270,220,36.80000000000001,41.5
224,2017-05-16,16,1,12688.055555555555,600,0,741.0,796.0,-55,0.0,7,20,20,15.0,9.5,11,4,0,1,300,190,41.5,38.19999999999993
225,2017-05-16,16,1,12841.111111111111,600,0,734.0,699.0,35,0.0,8,30,31,13.0,16.451612903225808,16,14,1,0,390,510,39.5,57.599999999999966
226,2017-05-16,16,1,14944.722222222223,600,0,725.0,677.0,48,1.0,8,60,60,9.0,8.333333333333334,5,6,1,1,540,500,157.59999999999997,44.5
227,2017-05-16,16,1,15249.72222222222,600,1,732.0,944.0,-212,0.0,8,43,43,11.627906976744185,13.023255813953488,22,14,0,0,500,560,50.10000000000002,56.599999999999966
228,2017-05-16,16,1,16494.166666666668,600,1,727.0,680.0,47,1.0,8,18,17,15.0,7.647058823529412,0,0,-1,-1,270,130,64.79999999999995,36.0
229,2017-05-16,16,1,17776.94444444444,600,0,734.0,695.0,39,1.0,7,36,37,7.222222222222222,8.91891891891892,0,21,-1,1,260,330,35.10000000000002,34.19999999999999
230,2017-05-16,16,1,17961.11111111111,600,1,741.0,696.0,45,0.5,5,51,51,9.411764705882353,7.8431372549019605,14,12,1,0,480,400,45.0,30.899999999999977
231,2017-05-16,16,1,18218.333333333332,600,0,740.0,772.0,-32,0.0,8,56,57,10.535714285714286,8.596491228070175,0,19,-1,1,590,490,49.30000000000001,48.60000000000002
232,2017-05-16,16,1,21759.444444444445,600,0,732.0,689.0,43,1.0,6,46,46,9.130434782608695,13.043478260869565,21,0,1,-1,420,600,30.899999999999977,58.69999999999999
233,2017-05-17,17,2,9260.833333333332,600,1,739.0,786.0,-47,0.0,8,20,20,14.0,10.0,0,0,-1,-1,280,200,74.69999999999999,41.19999999999999
234,2017-05-17,17,2,9418.611111111111,600,1,732.0,694.0,38,1.0,8,62,61,6.774193548387097,7.704918032786885,8,0,1,-1,420,470,89.19999999999999,43.89999999999998
235,2017-05-17,17,2,9682.777777777777,600,1,739.0,691.0,48,1.0,7,61,60,7.540983606557377,6.666666666666667,17,17,1,1,460,400,51.39999999999998,44.80000000000001
236,2017-05-17,17,2,17393.333333333332,600,0,746.0,773.0,-27,0.0,8,56,57,9.464285714285714,9.298245614035087,14,14,1,1,530,530,58.80000000000001,64.60000000000002
